"year","month","provname","time","cases_per_1000","oni_anomaly","avg_wave_coherence_oni","avg_cross_power_oni"
2016,3,"Kampot",2016.19230769231,0.00587034085197429,1.58,0.974121048699066,1.54726405506343
2016,4,"Kampot",2016.26923076923,0.00586323840889961,0.94,0.974172630508063,1.5515721254421
2016,5,"Kampot",2016.34615384615,0.00731974911954855,0.39,0.974222068575815,1.55551833335863
2016,6,"Kampot",2016.42307692308,0.0160845424046102,-0.07,0.975195931994056,1.55908631821736
2016,7,"Kampot",2016.5,0.00876217040787148,-0.36,0.975385504680598,1.5556372366467
2016,8,"Kampot",2016.57692307692,0.0277175657564505,-0.54,0.97543359497668,1.55839003925424
2016,9,"Kampot",2016.65384615385,0.0174821951149844,-0.63,0.975479417778722,1.56072201813731
2016,10,"Kampot",2016.73076923077,0.023283054250338,-0.69,0.975523012049331,1.56261996761955
2016,11,"Kampot",2016.80769230769,0.00581399848232063,-0.67,0.974654386187149,1.56407149855936
2016,12,"Kampot",2016.88461538462,0.0116097173454792,-0.56,0.974692067189814,1.56506505821812
2017,1,"Kampot",2017,0.00869238668622339,-0.34,0.974727782282677,1.56558994990871
2017,2,"Kampot",2017.11538461538,0.00578633573941859,-0.16,0.974761588502203,1.56563635205568
2017,3,"Kampot",2017.19230769231,0.00577948375079998,0.05,0.974793547810862,1.56519533633912
2017,4,"Kampot",2017.26923076923,0.00577264797078857,0.2,0.974940105714354,1.56425888463111
2017,5,"Kampot",2017.34615384615,0.00576582834193929,0.3,0.97497096915847,1.56281990446634
2017,6,"Kampot",2017.42307692308,0.0100770192550728,0.31,0.975000101119451,1.56087224281895
2017,7,"Kampot",2017.5,0.0186977372851478,0.14,0.975027587824179,1.55841069798548
2017,8,"Kampot",2017.57692307692,0.0129268753103882,-0.11,0.975053521707606,1.55543102939982
2017,9,"Kampot",2017.65384615385,0.0129116762190684,-0.38,0.975078001708821,1.55192996523087
2017,10,"Kampot",2017.73076923077,0.0128956713510912,-0.65,0.974971907771701,1.54790520763642
2017,11,"Kampot",2017.80769230769,0.0157456872953806,-0.84,0.974991999845838,1.5433554355694
2017,12,"Kampot",2017.88461538462,0.0228682957583824,-0.97,0.975011068488473,1.53178768823849
2018,1,"Kampot",2018,0.0128421901047336,-0.92,0.975029240231186,1.52621345364256
2018,2,"Kampot",2018.11538461538,0.00712374963707437,-0.85,0.975967304724036,1.52011848274999
2018,3,"Kampot",2018.19230769231,0.00711471421124817,-0.7,0.975983743023437,1.51350532660779
2018,4,"Kampot",2018.26923076923,0.0113719055057007,-0.5,0.975999573157001,1.50637748376198
2018,5,"Kampot",2018.34615384615,0.0283941956843549,-0.22,0.97601495500509,1.49873938737879
2018,6,"Kampot",2018.42307692308,0.0538885268495045,-0.01,0.976030058260079,1.49059638974907
2018,7,"Kampot",2018.5,0.0679964639736364,0.09,0.976902208145593,1.48195474421905
2018,8,"Kampot",2018.57692307692,0.0919667845299359,0.23,0.976916263211183,1.47282158460514
2018,9,"Kampot",2018.65384615385,0.0749049272771325,0.49,0.976930466389857,1.46320490216489
2018,10,"Kampot",2018.73076923077,0.0409328436569326,0.76,0.976945029315229,1.45311352020939
2018,11,"Kampot",2018.80769230769,0.0507606334799549,0.9,0.976800184579047,1.4425570664547
2018,12,"Kampot",2018.88461538462,0.0915389228746457,0.81,0.976815814067721,1.43154594322158
2019,1,"Kampot",2019,0.0562155060853878,0.75,0.977649341741062,1.42009129560308
2019,2,"Kampot",2019.11538461538,0.0856312565260604,0.72,0.978427316323183,1.40820497772952
2019,3,"Kampot",2019.19230769231,0.047670894022811,0.71,0.9784430076141,1.39589951726862
2019,4,"Kampot",2019.26923076923,0.124634751819911,0.66,0.978460370937286,1.38318807830652
2019,5,"Kampot",2019.34615384615,0.195835647941929,0.54,0.978479712778637,1.37008442276165
2019,6,"Kampot",2019.42307692308,0.46392318964572,0.45,0.97920414196734,1.3566028704895
2019,7,"Kampot",2019.5,0.565327809848454,0.28,0.979225847115754,1.34275825824032
2019,8,"Kampot",2019.57692307692,0.323498014010985,0.14,0.979101363098205,1.32856589763576
2019,9,"Kampot",2019.65384615385,0.130922469109646,0.19,0.979129666217858,1.31404153233276
2019,10,"Kampot",2019.73076923077,0.0486935203627922,0.35,0.979161665217747,1.29920129454445
2019,11,"Kampot",2019.80769230769,0.0333507188814617,0.51,0.979861682226378,1.28406166108857
2019,12,"Kampot",2019.88461538462,0.0222043178771175,0.55,0.979428115458462,1.26863940913308
2002,1,"Kandal",2002,0.0332597159180726,-0.15,0.973883348461963,0.612586155376726
2002,2,"Kandal",2002.11538461538,0.0170255648912196,0.03,0.973398450141607,0.62072468518511
2002,3,"Kandal",2002.19230769231,0.0263513795927118,0.09,0.972910564758881,0.631636715890088
2002,4,"Kandal",2002.26923076923,0.0424429179815167,0.2,0.972858712655025,0.640064709181923
2002,5,"Kandal",2002.34615384615,0.177131623571301,0.43,0.972377327481933,0.65211673854454
2002,6,"Kandal",2002.42307692308,0.20650009360294,0.65,0.971893547457862,0.66006137707904
2002,7,"Kandal",2002.5,0.262852555379995,0.79,0.971407501174616,0.668877864621889
2002,8,"Kandal",2002.57692307692,0.220282201943725,0.86,0.97091932045698,0.681593961507771
2002,9,"Kandal",2002.65384615385,0.223329133988402,1.01,0.970429139992656,0.692746800258818
2002,10,"Kandal",2002.73076923077,0.169994122720277,1.21,0.970340422033558,0.70123574689166
2002,11,"Kandal",2002.80769230769,0.100854984153084,1.31,0.969859473038567,0.714706693961548
2002,12,"Kandal",2002.88461538462,0.0964846052308681,1.14,0.969377179425499,0.724288873545967
2003,1,"Kandal",2003,0.0761910304442728,0.92,0.968893682767943,0.737448698392165
2003,2,"Kandal",2003.11538461538,0.0225647598272058,0.63,0.968754676089181,0.747418865254448
2003,3,"Kandal",2003.19230769231,0.0417315552742947,0.38,0.968282326125584,0.757484917469078
2003,4,"Kandal",2003.26923076923,0.0558468046173749,-0.04,0.96780944035987,0.769217625424889
2003,5,"Kandal",2003.34615384615,0.0740794544475563,-0.26,0.967613395777394,0.781893662798315
2003,6,"Kandal",2003.42307692308,0.236942244542087,-0.16,0.967153114481123,0.792484414033787
2003,7,"Kandal",2003.5,0.217518109687987,0.08,0.966692958312344,0.802451844141468
2003,8,"Kandal",2003.57692307692,0.213100013272558,0.21,0.965810236356054,0.813360727968458
2003,9,"Kandal",2003.65384615385,0.148236830521604,0.26,0.965079946965841,0.829449732087142
2003,10,"Kandal",2003.73076923077,0.0703002422916447,0.29,0.964914672463426,0.840074945801443
2003,11,"Kandal",2003.80769230769,0.0421235419114974,0.35,0.964468237287412,0.851577297479303
2003,12,"Kandal",2003.88461538462,0.039586044549149,0.35,0.964398827155448,0.862586354111617
2004,1,"Kandal",2004,0.0222196970632117,0.37,0.964223020563492,0.874451679704073
2004,2,"Kandal",2004.11538461538,0.0164317326448563,0.31,0.963782072740306,0.888682322696969
2004,3,"Kandal",2004.19230769231,0.0188736797192027,0.23,0.963342522795877,0.903902763968115
2004,4,"Kandal",2004.26923076923,0.0295021732032914,0.17,0.962904489442694,0.915970817169935
2004,5,"Kandal",2004.34615384615,0.0826665310903043,0.17,0.962701176659201,0.928772119548125
2004,6,"Kandal",2004.42307692308,0.111169513737348,0.28,0.962281476371479,0.944428887673862
2004,7,"Kandal",2004.5,0.191872714995347,0.47,0.961479690621971,0.954364238599908
2004,8,"Kandal",2004.57692307692,0.205496615683724,0.64,0.961078073850803,0.966850513083696
2004,9,"Kandal",2004.65384615385,0.207693661209829,0.7,0.960678949632584,0.985327188699761
2004,10,"Kandal",2004.73076923077,0.15292535917728,0.67,0.960282408070658,1.00107349942949
2004,11,"Kandal",2004.80769230769,0.0739368171109327,0.66,0.959888535505167,1.0169712809029
2004,12,"Kandal",2004.88461538462,0.0940931865296821,0.69,0.959682932030429,1.03629204114012
2005,1,"Kandal",2005,0.0275335509339037,0.64,0.959310479030886,1.05255036008577
2005,2,"Kandal",2005.11538461538,0.0210206082245023,0.58,0.958941112263625,1.07233809030456
2005,3,"Kandal",2005.19230769231,0.0201863506765787,0.45,0.958892043201491,1.08896031376777
2005,4,"Kandal",2005.26923076923,0.0314525926304925,0.43,0.958513558882574,1.10569611802517
2005,5,"Kandal",2005.34615384615,0.0628303329758527,0.29,0.958349751004482,1.12253672848557
2005,6,"Kandal",2005.42307692308,0.106995707030979,0.11,0.957993940624144,1.13947314760644
2005,7,"Kandal",2005.5,0.152670055182932,-0.06,0.957641482823902,1.16024725520847
2005,8,"Kandal",2005.57692307692,0.199046987799015,-0.14,0.957479508418197,1.17746078609497
2005,9,"Kandal",2005.65384615385,0.155519479508515,-0.11,0.95711761879236,1.19474196379339
2005,10,"Kandal",2005.73076923077,0.126510542073432,-0.29,0.956759043535297,1.21208088836144
2005,11,"Kandal",2005.80769230769,0.086370134769621,-0.57,0.956041140282516,1.22946751280885
2005,12,"Kandal",2005.88461538462,0.0511090437564486,-0.84,0.955770796540818,1.24689166069935
2006,1,"Kandal",2006,0.0207237849274176,-0.85,0.955405005060481,1.26434304375403
2006,2,"Kandal",2006.11538461538,0.0183029054127105,-0.77,0.955042524153957,1.28181127932787
2006,3,"Kandal",2006.19230769231,0.0182826719177858,-0.57,0.955135615529904,1.30366113920516
2006,4,"Kandal",2006.26923076923,0.0523977396418495,-0.37,0.954794489904745,1.32123666833826
2006,5,"Kandal",2006.34615384615,0.225220205322328,-0.14,0.954588903309479,1.3387959803784
2006,6,"Kandal",2006.42307692308,0.304957647588338,-0.03,0.954476603952009,1.35632827918754
2006,7,"Kandal",2006.5,0.472334908675402,0.1,0.954184675902055,1.37382275545616
2006,8,"Kandal",2006.57692307692,0.599802047618939,0.3,0.95389645711002,1.39126860265392
2006,9,"Kandal",2006.65384615385,0.587263088337703,0.54,0.953644942716417,1.40865503242412
2006,10,"Kandal",2006.73076923077,0.424198010815109,0.77,0.953381847280499,1.42597128939823
2006,11,"Kandal",2006.80769230769,0.247275277579021,0.94,0.953122506519322,1.44320666542154
2006,12,"Kandal",2006.88461538462,0.305084000345076,0.94,0.953522769748064,1.46035051319563
2007,1,"Kandal",2007,0.128720969905098,0.66,0.953413739793935,1.47739225935565
2007,2,"Kandal",2007.11538461538,0.0799481746597238,0.22,0.95320966839908,1.49432141701115
2007,3,"Kandal",2007.19230769231,0.0853371265177669,-0.12,0.952924741255182,1.51112759778644
2007,4,"Kandal",2007.26923076923,0.218937193583926,-0.32,0.952725312396923,1.52780052340071
2007,5,"Kandal",2007.34615384615,0.516297288269675,-0.38,0.952536491674342,1.5443300368288
2007,6,"Kandal",2007.42307692308,0.951082955999425,-0.47,0.952357896239354,1.56070611308059
2007,7,"Kandal",2007.5,0.907948207567435,-0.56,0.952189158600078,1.57691886963128
2007,8,"Kandal",2007.57692307692,0.579193722746657,-0.81,0.952029925748458,1.5929585765262
2007,9,"Kandal",2007.65384615385,0.279155459035443,-1.07,0.951879858355593,1.60881566617383
2007,10,"Kandal",2007.73076923077,0.107192687051019,-1.34,0.951738630029639,1.62448074282974
2007,11,"Kandal",2007.80769230769,0.037239390531674,-1.5,0.951605926631522,1.63994459176365
2007,12,"Kandal",2007.88461538462,0.0232406634034961,-1.6,0.951481445644112,1.65519818809201
2008,1,"Kandal",2008,0.00850575756685572,-1.64,0.951012025655678,1.67023270525086
2008,2,"Kandal",2008.11538461538,0.00540534161388733,-1.52,0.951255995499911,1.68503952307797
2008,3,"Kandal",2008.19230769231,0.00617115455109067,-1.29,0.951154474411079,1.6996102354707
2008,4,"Kandal",2008.26923076923,0.00539297869165227,-1.01,0.951060070921134,1.71393665758512
2008,5,"Kandal",2008.34615384615,0.0169293727948068,-0.84,0.950655101866837,1.7280108325444
2008,6,"Kandal",2008.42307692308,0.0906963695089479,-0.61,0.95055936321272,1.7418250376281
2008,7,"Kandal",2008.5,0.148180807346382,-0.37,0.950470159229371,1.74868588053491
2008,8,"Kandal",2008.57692307692,0.178703164722778,-0.23,0.950387259177945,1.76190791547577
2008,9,"Kandal",2008.65384615385,0.144015404304618,-0.24,NA,1.77485033080617
2008,10,"Kandal",2008.73076923077,0.094124505341913,-0.35,NA,1.78135517622004
2008,11,"Kandal",2008.80769230769,0.0764299129818468,-0.55,NA,1.79372022898901
2008,12,"Kandal",2008.88461538462,0.0801379722309742,-0.73,NA,1.80579001343064
2009,1,"Kandal",2009,0.0259083107439536,-0.85,NA,1.81755854446354
2009,2,"Kandal",2009.11538461538,0.0266259837307981,-0.79,NA,1.82902009788071
2009,3,"Kandal",2009.19230769231,0.0319198350884883,-0.61,NA,1.84016921182431
2009,4,"Kandal",2009.26923076923,0.0652807247936617,-0.33,NA,1.85100068766347
2009,5,"Kandal",2009.34615384615,0.146317638795827,0.01,NA,1.85514617378956
2009,6,"Kandal",2009.42307692308,0.297615807867456,0.28,NA,1.86535321064275
2009,7,"Kandal",2009.5,0.347959530847213,0.45,NA,1.87523175591643
2009,8,"Kandal",2009.57692307692,0.263677821803591,0.58,0.94684987401522,1.88477761270729
2009,9,"Kandal",2009.65384615385,0.262646846792505,0.71,0.946780371170518,1.88747845890053
2009,10,"Kandal",2009.73076923077,0.129662182621164,1.01,0.946715068295582,1.89638334211606
2009,11,"Kandal",2009.80769230769,0.0993923959039033,1.36,NA,1.90494732338932
2009,12,"Kandal",2009.88461538462,0.042865487418994,1.56,NA,1.90654282269528
2010,1,"Kandal",2010,0.0285330749320397,1.5,NA,1.91445745793589
2010,2,"Kandal",2010.11538461538,0.0127394386829388,1.22,NA,1.92202488288202
2010,3,"Kandal",2010.19230769231,0.0142231500164815,0.84,0.948246101242385,1.91547536576096
2010,4,"Kandal",2010.26923076923,0.0239247050701811,0.35,0.948227116544706,1.92238238788046
2010,5,"Kandal",2010.34615384615,0.054510165324042,-0.17,0.948211260448842,1.92893995168306
2010,6,"Kandal",2010.42307692308,0.105163487390488,-0.66,0.94819842955022,1.92848688397925
2010,7,"Kandal",2010.5,0.225729487492901,-1.05,0.948188525437436,1.93438974202369
2010,8,"Kandal",2010.57692307692,0.282768380845118,-1.35,0.948181454639352,1.93994028742154
2010,9,"Kandal",2010.65384615385,0.205143196479715,-1.56,NA,1.93847514558369
2010,10,"Kandal",2010.73076923077,0.125460963550937,-1.64,NA,1.93631786495986
2010,11,"Kandal",2010.80769230769,0.0748936880578788,-1.64,NA,1.94086978974378
2010,12,"Kandal",2010.88461538462,0.0459065366229351,-1.59,NA,1.93849418978635
2011,1,"Kandal",2011,0.0199490252973934,-1.42,NA,1.94239458852621
2011,2,"Kandal",2011.11538461538,0.0140220251097706,-1.19,NA,1.94594257413209
2011,3,"Kandal",2011.19230769231,0.00810643066204543,-0.93,NA,1.93565143857081
2011,4,"Kandal",2011.26923076923,0.0183983222865073,-0.73,NA,1.93857209544054
2011,5,"Kandal",2011.34615384615,0.0485183424037909,-0.55,NA,1.9411418990268
2011,6,"Kandal",2011.42307692308,0.116747280293364,-0.44,NA,1.93694678833449
2011,7,"Kandal",2011.5,0.22367480199954,-0.48,NA,1.93199661064227
2011,8,"Kandal",2011.57692307692,0.301057717731272,-0.62,NA,1.92726298910587
2011,9,"Kandal",2011.65384615385,0.365810466983362,-0.83,NA,1.92857720228801
2011,10,"Kandal",2011.73076923077,0.191457725234979,-1.01,NA,1.92322522246454
2011,11,"Kandal",2011.80769230769,0.109477905133843,-1.09,NA,1.92389866205202
2011,12,"Kandal",2011.88461538462,0.0801627132182486,-1.04,NA,1.91757615818374
2012,1,"Kandal",2012,0.0472814229560607,-0.86,NA,1.91142706790016
2012,2,"Kandal",2012.11538461538,0.0442997917269679,-0.72,NA,1.91114938031618
2012,3,"Kandal",2012.19230769231,0.0681711619842817,-0.59,NA,1.89795608208451
2012,4,"Kandal",2012.26923076923,0.124588998703108,-0.47,NA,1.89101815983211
2012,5,"Kandal",2012.34615384615,0.227882464772995,-0.26,NA,1.8898561956144
2012,6,"Kandal",2012.42307692308,0.581633178778881,-0.01,NA,1.8761220160085
2012,7,"Kandal",2012.5,0.883298030893752,0.25,NA,1.87436870059309
2012,8,"Kandal",2012.57692307692,0.727952446363483,0.37,NA,1.86032273981949
2012,9,"Kandal",2012.65384615385,0.632765199315284,0.37,NA,1.8521936068735
2012,10,"Kandal",2012.73076923077,0.371702015647377,0.27,NA,1.83795832737937
2012,11,"Kandal",2012.80769230769,0.190290448025925,0.05,NA,1.8181083394308
2012,12,"Kandal",2012.88461538462,0.177086539651715,-0.21,NA,1.80401142713261
2013,1,"Kandal",2013,0.0543868673050787,-0.43,NA,1.78997535010183
2013,2,"Kandal",2013.11538461538,0.0200011435876368,-0.43,NA,1.786501131011
2013,3,"Kandal",2013.19230769231,0.0299697802706282,-0.34,NA,1.78267577590638
2013,4,"Kandal",2013.26923076923,0.031353114825055,-0.3,NA,1.77849854538079
2013,5,"Kandal",2013.34615384615,0.0825537756859346,-0.36,NA,1.77396922934466
2013,6,"Kandal",2013.42307692308,0.179106012313696,-0.41,NA,1.76908821361007
2013,7,"Kandal",2013.5,0.288910851573135,-0.4,NA,1.76385654623405
2013,8,"Kandal",2013.57692307692,0.259502164607685,-0.32,NA,1.75827600334089
2013,9,"Kandal",2013.65384615385,0.121086441510356,-0.26,NA,1.75234915425367
2013,10,"Kandal",2013.73076923077,0.106079267823784,-0.18,NA,1.74607942587812
2013,11,"Kandal",2013.80769230769,0.078400757491377,-0.17,NA,1.739471166396
2013,12,"Kandal",2013.88461538462,0.0324494391999544,-0.27,0.964006739869875,1.73252970844056
2014,1,"Kandal",2014,0.0133779064004212,-0.42,0.964210053982627,1.72526143204412
2014,2,"Kandal",2014.11538461538,0.00281089583753683,-0.46,0.964550531986585,1.71767382776961
2014,3,"Kandal",2014.19230769231,0.00561555269782669,-0.27,0.964893472694751,1.7097755605662
2014,4,"Kandal",2014.26923076923,0.00701032748353152,0.04,0.965238989407511,1.70157653502903
2014,5,"Kandal",2014.34615384615,0.0125988187348608,0.21,0.965587199605563,1.69308796289877
2014,6,"Kandal",2014.42307692308,0.0237736479811404,0.16,0.965946711393223,1.68432243381701
2014,7,"Kandal",2014.5,0.0251362676939915,0.05,0.966316565847088,1.67529399056753
2014,8,"Kandal",2014.57692307692,0.0439335924523742,0.07,0.96668942911024,1.66601821029729
2014,9,"Kandal",2014.65384615385,0.0682576252750601,0.23,0.967065438760186,1.65651229354517
2014,10,"Kandal",2014.73076923077,0.0431277179998265,0.49,0.967444737419249,1.64679516334508
2014,11,"Kandal",2014.80769230769,0.0416848843969725,0.64,0.967818231759661,1.63688757725999
2014,12,"Kandal",2014.88461538462,0.0894837408503208,0.66,0.96822094511069,1.62681225602358
2015,1,"Kandal",2015,0.0360120163206884,0.55,0.968187669096753,1.61659403363301
2015,2,"Kandal",2015.11538461538,0.00898697256493471,0.47,0.968621745700142,1.60626003544345
2015,3,"Kandal",2015.19230769231,0.00828513919259677,0.53,0.969053443542689,1.59583989337147
2015,4,"Kandal",2015.26923076923,0.017238703277535,0.7,0.969501183989407,1.58536601124602
2015,5,"Kandal",2015.34615384615,0.044078130116289,0.93,0.96986244143742,1.57487389955621
2015,6,"Kandal",2015.42307692308,0.0632857381092949,1.18,0.970309286561892,1.5740826477351
2015,7,"Kandal",2015.5,0.140152378802897,1.52,0.970753092261688,1.57128298572118
2015,8,"Kandal",2015.57692307692,0.181845831815606,1.86,0.971193804463077,1.56614638127505
2015,9,"Kandal",2015.65384615385,0.201497838349232,2.16,0.971631368223644,1.5608176993617
2015,10,"Kandal",2015.73076923077,0.203307423875924,2.42,0.972065727789434,1.55638551852765
2015,11,"Kandal",2015.80769230769,0.19894456213332,2.57,0.972496826659432,1.54876821964604
2015,12,"Kandal",2015.88461538462,0.195930066752639,2.64,0.972924607657403,1.5413015742426
2016,1,"Kandal",2016,0.0572336863175227,2.48,0.973349013011088,1.5340055061922
2016,2,"Kandal",2016.11538461538,0.0149680020483176,2.14,0.973769984438811,1.52689441752971
2016,3,"Kandal",2016.19230769231,0.0224235703467411,1.58,0.973992848236325,1.51997592797713
2016,4,"Kandal",2016.26923076923,0.0135723316377879,0.94,0.97442189836962,1.51325005968392
2016,5,"Kandal",2016.34615384615,0.0271151416375029,0.39,0.974846982346591,1.50670909001698
2016,6,"Kandal",2016.42307692308,0.0616086115703517,-0.07,0.97526804339774,1.50033814153561
2016,7,"Kandal",2016.5,0.112929310321416,-0.36,0.975425625437275,1.49130865306556
2016,8,"Kandal",2016.57692307692,0.136431151828516,-0.54,0.975853230860271,1.48543410115907
2016,9,"Kandal",2016.65384615385,0.110638105007267,-0.63,0.976276282520681,1.47643527883026
2016,10,"Kandal",2016.73076923077,0.097705500655333,-0.69,0.976694728301368,1.4683901189332
2016,11,"Kandal",2016.80769230769,0.094223483965399,-0.67,0.977108516822282,1.45752235515153
2016,12,"Kandal",2016.88461538462,0.0618296366936981,-0.56,0.977200148220582,1.447564526061
2017,1,"Kandal",2017,0.0254968285368003,-0.34,0.977618559671161,1.44136505128632
2017,2,"Kandal",2017.11538461538,0.0107163523026117,-0.16,0.978031806194477,1.43793861926178
2017,3,"Kandal",2017.19230769231,0.0120416701857661,0.05,0.978439845330544,1.43440786585315
2017,4,"Kandal",2017.26923076923,0.00868656371536953,0.2,0.97884263625782,1.43074023092657
2017,5,"Kandal",2017.34615384615,0.0200211131174821,0.3,0.979240139980779,1.42690633761713
2017,6,"Kandal",2017.42307692308,0.055325433496786,0.31,0.979262162288936,1.42287966051925
2017,7,"Kandal",2017.5,0.097219952588723,0.14,0.979662138647028,1.41863626260339
2017,8,"Kandal",2017.57692307692,0.0984344561208879,-0.11,0.980056377667445,1.4141545828468
2017,9,"Kandal",2017.65384615385,0.067759305467003,-0.38,0.980444854918095,1.40941526197368
2017,10,"Kandal",2017.73076923077,0.047772272680331,-0.65,0.980827548864562,1.40440099725203
2017,11,"Kandal",2017.80769230769,0.0682570297917731,-0.84,0.981204441096441,1.39909641969363
2017,12,"Kandal",2017.88461538462,0.0641794039642227,-0.97,0.981575516561067,1.39348798866618
2018,1,"Kandal",2018,0.0515384575395876,-0.92,0.981521952833102,1.38756390010699
2018,2,"Kandal",2018.11538461538,0.0270446645770837,-0.85,0.981893428303907,1.38131400538351
2018,3,"Kandal",2018.19230769231,0.0309652917286283,-0.7,0.982258745066007,1.37472973848099
2018,4,"Kandal",2018.26923076923,0.0427763415845778,-0.5,0.98261790997418,1.36780404967654
2018,5,"Kandal",2018.34615384615,0.0644213686780047,-0.22,0.982970934524669,1.3605313442283
2018,6,"Kandal",2018.42307692308,0.154956723573761,-0.01,0.983317835134792,1.35290742489714
2018,7,"Kandal",2018.5,0.293815882965279,0.09,0.983658633432314,1.34492943734788
2018,8,"Kandal",2018.57692307692,0.387167293416864,0.23,0.983993356555145,1.33659581766229
2018,9,"Kandal",2018.65384615385,0.342231850757197,0.49,0.983858201454412,1.32790624134691
2018,10,"Kandal",2018.73076923077,0.239879786427218,0.76,0.984191845212727,1.3188615733436
2018,11,"Kandal",2018.80769230769,0.243516929335217,0.9,0.98451925250765,1.3094638186539
2018,12,"Kandal",2018.88461538462,0.402902458830219,0.81,0.984840482191785,1.29971607327548
2019,1,"Kandal",2019,0.257750509428006,0.75,0.98515560027021,1.28962247522208
2019,2,"Kandal",2019.11538461538,0.123480478196191,0.72,0.985464680276972,1.27918815546005
2019,3,"Kandal",2019.19230769231,0.101271929719948,0.71,0.985767803669268,1.26841918864774
2019,4,"Kandal",2019.26923076923,0.160813752803761,0.66,0.986065060240941,1.25732254360812
2019,5,"Kandal",2019.34615384615,0.269452576654234,0.54,0.986356548557167,1.24590603350353
2019,6,"Kandal",2019.42307692308,0.644402633317033,0.45,0.986642376412394,1.23417826571335
2019,7,"Kandal",2019.5,0.802710676656161,0.28,0.986428900495526,1.22214859144263
2019,8,"Kandal",2019.57692307692,0.550031497699139,0.14,0.986713603589844,1.20982705511276
2019,9,"Kandal",2019.65384615385,0.425623903798266,0.19,0.986992811030144,1.19722434360386
2019,10,"Kandal",2019.73076923077,0.295024228101818,0.35,0.986984193387445,1.18435173543439
2019,11,"Kandal",2019.80769230769,0.240657563581228,0.51,0.987250628466658,1.17122104997585
2019,12,"Kandal",2019.88461538462,0.205643488951097,0.55,0.987799084033424,1.15784459681028
2002,1,"Kep",2002,0.181083279190225,-0.15,NA,0.322453792131827
2002,2,"Kep",2002.11538461538,0.150620274093891,0.03,NA,0.325678499230114
2002,3,"Kep",2002.19230769231,0.120331643951389,0.09,NA,0.330037794162933
2002,4,"Kep",2002.26923076923,0.120158891092434,0.2,NA,0.334471329847956
2002,5,"Kep",2002.34615384615,0.179958448996296,0.43,NA,0.337843188943559
2002,6,"Kep",2002.42307692308,0.449337919128774,0.65,NA,0.340745941300891
2002,7,"Kep",2002.5,0.56829639116734,0.79,NA,0.345357968297455
2002,8,"Kep",2002.57692307692,0.179230534890894,0.86,NA,0.348849809138797
2002,9,"Kep",2002.65384615385,0.119302514095866,1.01,NA,0.35229046340935
2002,10,"Kep",2002.73076923077,0.327646723492668,1.21,NA,0.354547460632455
2002,11,"Kep",2002.80769230769,0.148693646303216,1.31,NA,0.358064624125186
2002,12,"Kep",2002.88461538462,0.296965289179384,1.14,NA,0.361601483396774
2003,1,"Kep",2003,0.177758210591153,0.92,NA,0.363190921881192
2003,2,"Kep",2003.11538461538,0.118308551799727,0.63,NA,0.365211616071662
2003,3,"Kep",2003.19230769231,0.118151502241542,0.38,NA,0.368728394106957
2003,4,"Kep",2003.26923076923,0.117994869083834,-0.04,NA,0.379511085656037
2003,5,"Kep",2003.34615384615,0.117838650672731,-0.26,NA,0.389846652507582
2003,6,"Kep",2003.42307692308,0.14711328165833,-0.16,NA,0.397431697377991
2003,7,"Kep",2003.5,0.117527451518535,0.08,NA,0.405100892421337
2003,8,"Kep",2003.57692307692,0.117372467511203,0.21,NA,0.409124463498845
2003,9,"Kep",2003.65384615385,0.117217891721887,0.26,NA,0.413187528526363
2003,10,"Kep",2003.73076923077,0.117063722539876,0.29,NA,0.415791179190319
2003,11,"Kep",2003.80769230769,0.116909958362925,0.35,NA,0.4189204733589
2003,12,"Kep",2003.88461538462,0.175077511740889,0.35,NA,0.418030248430882
2004,1,"Kep",2004,0.174738514792906,0.37,NA,0.416647474774272
2004,2,"Kep",2004.11538461538,0.116309137208016,0.31,NA,0.422125612524254
2004,3,"Kep",2004.19230769231,0.116163002122745,0.23,NA,0.426152648398501
2004,4,"Kep",2004.26923076923,0.116017233795713,0.17,NA,0.429562240644468
2004,5,"Kep",2004.34615384615,0.115871830847957,0.17,NA,0.435134581174423
2004,6,"Kep",2004.42307692308,0.115726791907423,0.28,NA,0.441067322940016
2004,7,"Kep",2004.5,0.144486675473807,0.47,NA,0.446684950374291
2004,8,"Kep",2004.57692307692,0.115437800594055,0.64,NA,0.452296243562433
2004,9,"Kep",2004.65384615385,0.115293845511241,0.7,NA,0.456495619069407
2004,10,"Kep",2004.73076923077,0.115150249015608,0.67,NA,0.462137498065093
2004,11,"Kep",2004.80769230769,0.115007009768977,0.66,NA,0.468212556326945
2004,12,"Kep",2004.88461538462,0.172242719273053,0.69,NA,0.47171058369275
2005,1,"Kep",2005,0.171924434675405,0.64,NA,0.474426283187301
2005,2,"Kep",2005.11538461538,0.114441816456544,0.58,NA,0.478628050090866
2005,3,"Kep",2005.19230769231,0.114302633906864,0.45,NA,0.482822608269587
2005,4,"Kep",2005.26923076923,0.114163789489756,0.43,NA,0.487008855796478
2005,5,"Kep",2005.34615384615,0.114025281974516,0.29,NA,0.492848935762222
2005,6,"Kep",2005.42307692308,0.142350262396697,0.11,NA,0.498940452613529
2005,7,"Kep",2005.5,0.113749272756619,-0.06,NA,0.503141286412906
2005,8,"Kep",2005.57692307692,0.113611768622238,-0.14,NA,0.512498496189936
