"provname","year","biweek","epiyr","time","cases","beta","betahigh","betalow","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag"
"Battambang",2008,12,2012,2008.42307692308,5,0.000111562300584356,0.000121415856523631,0.000102486785298602,28.1719479071429,0.00665956428571429,6.65956428571429,28.7671363714286,6.72711428571429
"Battambang",2008,13,2012,2008.46153846154,7,0.000181131987457701,0.000196916161605951,0.000166582084009036,28.5850660857143,0.00295068571428571,2.95068571428571,29.4759576,4.42553571428571
"Battambang",2008,14,2012,2008.5,9,0.000135713850133971,0.000148458639200288,0.000124039178375206,27.7033130857143,0.00407598571428571,4.07598571428571,29.1395078928572,6.65956428571429
"Battambang",2008,15,2012,2008.53846153846,11,0.000148462262701572,0.000162531125084743,0.000135584364267006,28.4210046714286,0.00446784285714286,4.46784285714286,28.22826785,2.95068571428571
"Battambang",2008,16,2012,2008.57692307692,11,0.000135060104009352,0.00014813041306037,0.000123116350456764,27.70804265,0.00469627857142857,4.69627857142857,26.10351475,4.07598571428571
"Battambang",2008,17,2012,2008.61538461538,12,0.000128227219913189,0.000140585763116291,0.000116930405436778,28.3291221642858,0.00374700714285714,3.74700714285714,28.1394213571429,4.46784285714286
"Battambang",2008,18,2012,2008.65384615385,8,0.000149736603042945,0.000164083633476994,0.000136610328352298,28.29530515,0.00787149285714286,7.87149285714286,28.4925565071429,4.69627857142857
"Battambang",2008,19,2012,2008.69230769231,15,0.000108114286228314,0.000118483077477211,9.86344374954944e-05,26.5378461642857,0.0110282785714286,11.0282785714286,28.1719479071429,3.74700714285714
"Battambang",2008,2,2012,2008.03846153846,2,6.1357027053362e-05,6.71528695214489e-05,5.60130150584071e-05,26.7201220071429,9.21224124585714e-05,0.0921224124585714,28.5850660857143,7.87149285714286
"Battambang",2008,20,2012,2008.73076923077,6,9.123001854011e-05,9.98858722457835e-05,8.33052302199342e-05,27.5089494142857,0.00689976428571429,6.89976428571429,27.7033130857143,11.0282785714286
"Battambang",2008,21,2012,2008.76923076923,3,0.000132851366151991,0.000144777684632339,0.00012188261863137,27.82214055,0.00436763571428571,4.36763571428571,28.4210046714286,0.0921224124585714
"Battambang",2008,22,2012,2008.80769230769,15,9.42368310063964e-05,0.000102898388494557,8.62859530282404e-05,26.8377935642857,0.0103549714285714,10.3549714285714,27.70804265,6.89976428571429
"Battambang",2008,23,2012,2008.84615384615,5,6.90449412068579e-05,7.55340904669549e-05,6.30936337271149e-05,25.7164414214286,0.00359898356732143,3.59898356732143,28.3291221642858,4.36763571428571
"Battambang",2008,24,2012,2008.88461538462,8,8.35458101286218e-05,9.0896603747099e-05,7.67683759277054e-05,25.0117255642857,0.001590386156052,1.590386156052,28.29530515,10.3549714285714
"Battambang",2008,25,2012,2008.92307692308,4,6.65825201784214e-05,7.26310949761869e-05,6.10147210597433e-05,24.1255081785715,6.73108311357143e-06,0.00673108311357143,26.5378461642857,3.59898356732143
"Battambang",2008,26,2012,2008.96153846154,2,3.98109393809661e-05,4.43020562683498e-05,3.57168174794728e-05,24.9749558533334,0.000372708574709467,0.372708574709467,26.7201220071429,1.590386156052
"Battambang",2008,3,2012,2008.07692307692,4,6.25435263758207e-05,6.84274275580105e-05,5.71159548112675e-05,27.5750656928572,0.000723271881822143,0.723271881822143,27.5089494142857,0.00673108311357143
"Battambang",2008,4,2012,2008.11538461538,2,4.82573565115404e-05,5.31219604532473e-05,4.37874921555865e-05,26.71463925,0.000744878813035,0.744878813035,27.82214055,0.372708574709467
"Battambang",2008,5,2012,2008.15384615385,2,5.54687584095833e-05,6.09476830951334e-05,5.04223235570836e-05,27.1688852714286,0.00118501599958558,1.18501599958558,26.8377935642857,0.723271881822143
"Battambang",2008,6,2012,2008.19230769231,2,8.2465133896913e-05,8.97016409348932e-05,7.57595799626567e-05,29.4564723785714,0.0025276,2.5276,25.7164414214286,0.744878813035
"Battambang",2008,7,2012,2008.23076923077,4,4.2338555368678e-05,4.66615096836482e-05,3.83725099962857e-05,28.5273967428571,0.00504740714285714,5.04740714285714,25.0117255642857,1.18501599958558
"Battambang",2008,8,2012,2008.26923076923,2,0.000101331378147461,0.000109738646042366,9.35195045333273e-05,29.8668308357143,0.00177353571428571,1.77353571428571,24.1255081785715,2.5276
"Battambang",2008,9,2012,2008.30769230769,5,5.38871793884099e-05,5.89252518088442e-05,4.92478820109007e-05,28.5146750642857,0.00643948571428571,6.43948571428571,24.9749558533334,5.04740714285714
"Battambang",2009,1,2012,2009,2,5.81050448894274e-05,6.366529431809e-05,5.29849345528055e-05,22.8336462642857,5.669149059e-05,0.05669149059,27.5750656928572,1.77353571428571
"Battambang",2009,10,2012,2009.34615384615,2,0.000135370746091652,0.000146040763688639,0.000125444564357978,28.2148740714286,0.00672785,6.72785,26.71463925,6.43948571428571
"Battambang",2009,11,2012,2009.38461538462,4,0.00014577420585808,0.000157635845143325,0.000134779918362534,28.1581921285714,0.00659994285714286,6.59994285714286,27.1688852714286,0.05669149059
"Battambang",2009,12,2012,2009.42307692308,5,0.000111562300584356,0.000121415856523631,0.000102486785298602,29.0091341642857,0.00199572857142857,1.99572857142857,29.4564723785714,6.72785
"Battambang",2009,13,2012,2009.46153846154,8,0.000181131987457701,0.000196916161605951,0.000166582084009036,29.0011845214286,0.00341607857142857,3.41607857142857,28.5273967428571,6.59994285714286
"Battambang",2009,14,2012,2009.5,23,0.000135713850133971,0.000148458639200288,0.000124039178375206,28.6430430642857,0.00299418571428571,2.99418571428571,29.8668308357143,1.99572857142857
"Battambang",2009,15,2012,2009.53846153846,20,0.000148462262701572,0.000162531125084743,0.000135584364267006,27.81601405,0.00760175,7.60175,28.5146750642857,3.41607857142857
"Battambang",2009,16,2012,2009.57692307692,18,0.000135060104009352,0.00014813041306037,0.000123116350456764,28.3559898928572,0.00547402142857143,5.47402142857143,22.8336462642857,2.99418571428571
"Battambang",2009,17,2012,2009.61538461538,20,0.000128227219913189,0.000140585763116291,0.000116930405436778,28.7107104214286,0.00401333571428571,4.01333571428571,28.2148740714286,7.60175
"Battambang",2009,18,2012,2009.65384615385,9,0.000149736603042945,0.000164083633476994,0.000136610328352298,27.2372299928572,0.00990568571428571,9.90568571428572,28.1581921285714,5.47402142857143
"Battambang",2009,19,2012,2009.69230769231,32,0.000108114286228314,0.000118483077477211,9.86344374954944e-05,27.9700707785714,0.0056857,5.6857,29.0091341642857,4.01333571428571
"Battambang",2009,2,2012,2009.03846153846,2,6.1357027053362e-05,6.71528695214489e-05,5.60130150584071e-05,24.6103947785714,2.51844252458571e-06,0.00251844252458571,29.0011845214286,9.90568571428572
"Battambang",2009,20,2012,2009.73076923077,14,9.123001854011e-05,9.98858722457835e-05,8.33052302199342e-05,26.9354119571429,0.0119554357142857,11.9554357142857,28.6430430642857,5.6857
"Battambang",2009,21,2012,2009.76923076923,20,0.000132851366151991,0.000144777684632339,0.00012188261863137,26.8110516571429,0.00756545,7.56545,27.81601405,0.00251844252458571
"Battambang",2009,22,2012,2009.80769230769,10,9.42368310063964e-05,0.000102898388494557,8.62859530282404e-05,26.9091070714286,0.00415628571428571,4.15628571428571,28.3559898928572,11.9554357142857
"Battambang",2009,23,2012,2009.84615384615,12,6.90449412068579e-05,7.55340904669549e-05,6.30936337271149e-05,27.4950409071429,0.00100928601099127,1.00928601099127,28.7107104214286,7.56545
"Battambang",2009,24,2012,2009.88461538462,7,8.35458101286218e-05,9.0896603747099e-05,7.67683759277054e-05,24.6886133928572,2.08884146307143e-06,0.00208884146307143,27.2372299928572,4.15628571428571
"Battambang",2009,25,2012,2009.92307692308,7,6.65825201784214e-05,7.26310949761869e-05,6.10147210597433e-05,25.6376153785715,1.27276477478571e-05,0.0127276477478571,27.9700707785714,1.00928601099127
"Battambang",2009,26,2012,2009.96153846154,5,3.98109393809661e-05,4.43020562683498e-05,3.57168174794728e-05,27.2270973,0.000200157904050667,0.200157904050667,24.6103947785714,0.00208884146307143
"Battambang",2009,3,2012,2009.07692307692,2,6.25435263758207e-05,6.84274275580105e-05,5.71159548112675e-05,26.3693114857143,6.33617909764286e-05,0.0633617909764286,26.9354119571429,0.0127276477478571
"Battambang",2009,4,2012,2009.11538461538,2,4.82573565115404e-05,5.31219604532473e-05,4.37874921555865e-05,29.0658824071429,0.000654044723895286,0.654044723895286,26.8110516571429,0.200157904050667
"Battambang",2009,5,2012,2009.15384615385,2,5.54687584095833e-05,6.09476830951334e-05,5.04223235570836e-05,29.3937466642857,0.00243612857142857,2.43612857142857,26.9091070714286,0.0633617909764286
"Battambang",2009,6,2012,2009.19230769231,2,8.2465133896913e-05,8.97016409348932e-05,7.57595799626567e-05,28.4296197642857,0.00383830306005986,3.83830306005986,27.4950409071429,0.654044723895286
"Battambang",2009,7,2012,2009.23076923077,2,4.2338555368678e-05,4.66615096836482e-05,3.83725099962857e-05,28.1987516428572,0.00515982142857143,5.15982142857143,24.6886133928572,2.43612857142857
"Battambang",2009,8,2012,2009.26923076923,2,0.000101331378147461,0.000109738646042366,9.35195045333273e-05,29.6569537928572,0.00265727857142857,2.65727857142857,25.6376153785715,3.83830306005986
"Battambang",2009,9,2012,2009.30769230769,2,5.38871793884099e-05,5.89252518088442e-05,4.92478820109007e-05,28.4239442285715,0.00763309285714286,7.63309285714286,27.2270973,5.15982142857143
"Battambang",2010,1,2012,2010,2,5.81050448894274e-05,6.366529431809e-05,5.29849345528055e-05,27.3979831642857,0.000247827544255,0.247827544255,26.3693114857143,2.65727857142857
"Battambang",2010,10,2012,2010.34615384615,2,0.000135370746091652,0.000146040763688639,0.000125444564357978,30.97002155,0.00323262857142857,3.23262857142857,29.0658824071429,7.63309285714286
"Battambang",2010,11,2012,2010.38461538462,4,0.00014577420585808,0.000157635845143325,0.000134779918362534,29.9867588642857,0.00355420714285714,3.55420714285714,29.3937466642857,0.247827544255
"Battambang",2010,12,2012,2010.42307692308,19,0.000111562300584356,0.000121415856523631,0.000102486785298602,29.6793794928572,0.00417253571428571,4.17253571428571,28.4296197642857,3.23262857142857
"Battambang",2010,13,2012,2010.46153846154,17,0.000181131987457701,0.000196916161605951,0.000166582084009036,29.1030668357143,0.00633372142857143,6.33372142857143,28.1987516428572,3.55420714285714
"Battambang",2010,14,2012,2010.5,29,0.000135713850133971,0.000148458639200288,0.000124039178375206,28.7586327571429,0.00567195714285714,5.67195714285714,29.6569537928572,4.17253571428571
"Battambang",2010,15,2012,2010.53846153846,38,0.000148462262701572,0.000162531125084743,0.000135584364267006,28.2520097428572,0.00564896428571429,5.64896428571429,28.4239442285715,6.33372142857143
"Battambang",2010,16,2012,2010.57692307692,54,0.000135060104009352,0.00014813041306037,0.000123116350456764,27.7473590571429,0.00673357142857143,6.73357142857143,27.3979831642857,5.67195714285714
"Battambang",2010,17,2012,2010.61538461538,54,0.000128227219913189,0.000140585763116291,0.000116930405436778,27.7634018428571,0.00685638571428571,6.85638571428571,30.97002155,5.64896428571429
"Battambang",2010,18,2012,2010.65384615385,56,0.000149736603042945,0.000164083633476994,0.000136610328352298,27.9632055714286,0.00557195714285714,5.57195714285714,29.9867588642857,6.73357142857143
"Battambang",2010,19,2012,2010.69230769231,37,0.000108114286228314,0.000118483077477211,9.86344374954944e-05,27.8097452357143,0.00667338571428571,6.67338571428571,29.6793794928572,6.85638571428571
"Battambang",2010,2,2012,2010.03846153846,4,6.1357027053362e-05,6.71528695214489e-05,5.60130150584071e-05,25.8509806642857,0.00491861604965221,4.91861604965221,29.1030668357143,5.57195714285714
"Battambang",2010,20,2012,2010.73076923077,24,9.123001854011e-05,9.98858722457835e-05,8.33052302199342e-05,27.4264289928572,0.00941695714285714,9.41695714285714,28.7586327571429,6.67338571428571
"Battambang",2010,21,2012,2010.76923076923,14,0.000132851366151991,0.000144777684632339,0.00012188261863137,26.8205502071429,0.0142008571428571,14.2008571428571,28.2520097428572,4.91861604965221
"Battambang",2010,22,2012,2010.80769230769,9,9.42368310063964e-05,0.000102898388494557,8.62859530282404e-05,26.0457197642858,0.0027368,2.7368,27.7473590571429,9.41695714285714
"Battambang",2010,23,2012,2010.84615384615,2,6.90449412068579e-05,7.55340904669549e-05,6.30936337271149e-05,26.1097091857143,0.00125696428571429,1.25696428571429,27.7634018428571,14.2008571428571
"Battambang",2010,24,2012,2010.88461538462,2,8.35458101286218e-05,9.0896603747099e-05,7.67683759277054e-05,26.7946872285714,0.000899071428571429,0.899071428571429,27.9632055714286,2.7368
"Battambang",2010,25,2012,2010.92307692308,2,6.65825201784214e-05,7.26310949761869e-05,6.10147210597433e-05,26.6683571642857,0.00103097634412857,1.03097634412857,27.8097452357143,1.25696428571429
"Battambang",2010,26,2012,2010.96153846154,3,3.98109393809661e-05,4.43020562683498e-05,3.57168174794728e-05,25.6020848066667,0.000115782021917133,0.115782021917133,25.8509806642857,0.899071428571429
"Battambang",2010,3,2012,2010.07692307692,2,6.25435263758207e-05,6.84274275580105e-05,5.71159548112675e-05,28.4816767857143,0.000507431492828571,0.507431492828571,27.4264289928572,1.03097634412857
"Battambang",2010,4,2012,2010.11538461538,4,4.82573565115404e-05,5.31219604532473e-05,4.37874921555865e-05,29.1637850928572,0.000694442857142857,0.694442857142857,26.8205502071429,0.115782021917133
"Battambang",2010,5,2012,2010.15384615385,2,5.54687584095833e-05,6.09476830951334e-05,5.04223235570836e-05,30.0818979857143,5.92675511285714e-05,0.0592675511285714,26.0457197642858,0.507431492828571
"Battambang",2010,6,2012,2010.19230769231,2,8.2465133896913e-05,8.97016409348932e-05,7.57595799626567e-05,30.8313986142857,0.00115576561267671,1.15576561267671,26.1097091857143,0.694442857142857
"Battambang",2010,7,2012,2010.23076923077,4,4.2338555368678e-05,4.66615096836482e-05,3.83725099962857e-05,30.2051646857143,0.00152759285714286,1.52759285714286,26.7946872285714,0.0592675511285714
"Battambang",2010,8,2012,2010.26923076923,2,0.000101331378147461,0.000109738646042366,9.35195045333273e-05,30.6855212071429,0.00362037142857143,3.62037142857143,26.6683571642857,1.15576561267671
"Battambang",2010,9,2012,2010.30769230769,5,5.38871793884099e-05,5.89252518088442e-05,4.92478820109007e-05,29.6330987714286,0.00507214285714286,5.07214285714286,25.6020848066667,1.52759285714286
"Battambang",2011,1,2012,2011,2,5.81050448894274e-05,6.366529431809e-05,5.29849345528055e-05,25.4506907785715,0.000117047885831571,0.117047885831571,28.4816767857143,3.62037142857143
"Battambang",2011,10,2012,2011.34615384615,6,0.000135370746091652,0.000146040763688639,0.000125444564357978,28.8854411071429,0.00528371428571429,5.28371428571429,29.1637850928572,5.07214285714286
"Battambang",2011,11,2012,2011.38461538462,9,0.00014577420585808,0.000157635845143325,0.000134779918362534,28.7805781928571,0.0082362,8.2362,30.0818979857143,0.117047885831571
"Battambang",2011,12,2012,2011.42307692308,18,0.000111562300584356,0.000121415856523631,0.000102486785298602,28.1899209428572,0.00459219285714286,4.59219285714286,30.8313986142857,5.28371428571429
"Battambang",2011,13,2012,2011.46153846154,22,0.000181131987457701,0.000196916161605951,0.000166582084009036,28.2561541571429,0.00488818571428571,4.88818571428571,30.2051646857143,8.2362
"Battambang",2011,14,2012,2011.5,36,0.000135713850133971,0.000148458639200288,0.000124039178375206,28.6530544928572,0.00353785,3.53785,30.6855212071429,4.59219285714286
"Battambang",2011,15,2012,2011.53846153846,38,0.000148462262701572,0.000162531125084743,0.000135584364267006,28.0617861857143,0.0047757,4.7757,29.6330987714286,4.88818571428571
"Battambang",2011,16,2012,2011.57692307692,40,0.000135060104009352,0.00014813041306037,0.000123116350456764,27.8465729857143,0.00494687857142857,4.94687857142857,25.4506907785715,3.53785
"Battambang",2011,17,2012,2011.61538461538,33,0.000128227219913189,0.000140585763116291,0.000116930405436778,27.8117836785715,0.00687632857142857,6.87632857142857,28.8854411071429,4.7757
"Battambang",2011,18,2012,2011.65384615385,36,0.000149736603042945,0.000164083633476994,0.000136610328352298,27.3347648071428,0.00873607857142857,8.73607857142857,28.7805781928571,4.94687857142857
"Battambang",2011,19,2012,2011.69230769231,29,0.000108114286228314,0.000118483077477211,9.86344374954944e-05,26.9338624285714,0.0115334285714286,11.5334285714286,28.1899209428572,6.87632857142857
"Battambang",2011,2,2012,2011.03846153846,2,6.1357027053362e-05,6.71528695214489e-05,5.60130150584071e-05,25.6439638214286,3.99908802142857e-06,0.00399908802142857,28.2561541571429,8.73607857142857
"Battambang",2011,20,2012,2011.73076923077,44,9.123001854011e-05,9.98858722457835e-05,8.33052302199342e-05,26.8478260142858,0.00689127142857143,6.89127142857143,28.6530544928572,11.5334285714286
"Battambang",2011,21,2012,2011.76923076923,22,0.000132851366151991,0.000144777684632339,0.00012188261863137,26.4967688785715,0.00883637142857143,8.83637142857143,28.0617861857143,0.00399908802142857
"Battambang",2011,22,2012,2011.80769230769,33,9.42368310063964e-05,0.000102898388494557,8.62859530282404e-05,27.0978628071429,0.00143123571428571,1.43123571428571,27.8465729857143,6.89127142857143
"Battambang",2011,23,2012,2011.84615384615,32,6.90449412068579e-05,7.55340904669549e-05,6.30936337271149e-05,26.5873118714286,0.00150619541377857,1.50619541377857,27.8117836785715,8.83637142857143
"Battambang",2011,24,2012,2011.88461538462,12,8.35458101286218e-05,9.0896603747099e-05,7.67683759277054e-05,26.9240698714286,0.000284118580857143,0.284118580857143,27.3347648071428,1.43123571428571
"Battambang",2011,25,2012,2011.92307692308,13,6.65825201784214e-05,7.26310949761869e-05,6.10147210597433e-05,24.53547385,0.000420958577332293,0.420958577332293,26.9338624285714,1.50619541377857
"Battambang",2011,26,2012,2011.96153846154,9,3.98109393809661e-05,4.43020562683498e-05,3.57168174794728e-05,24.94524928,1.63497161411333e-05,0.0163497161411333,25.6439638214286,0.284118580857143
"Battambang",2011,3,2012,2011.07692307692,2,6.25435263758207e-05,6.84274275580105e-05,5.71159548112675e-05,26.4018883642858,4.27997254302357e-05,0.0427997254302357,26.8478260142858,0.420958577332293
"Battambang",2011,4,2012,2011.11538461538,2,4.82573565115404e-05,5.31219604532473e-05,4.37874921555865e-05,28.1951313214286,0.00322227142857143,3.22227142857143,26.4967688785715,0.0163497161411333
"Battambang",2011,5,2012,2011.15384615385,2,5.54687584095833e-05,6.09476830951334e-05,5.04223235570836e-05,28.7106200428572,0.00221329044758571,2.21329044758571,27.0978628071429,0.0427997254302357
"Battambang",2011,6,2012,2011.19230769231,2,8.2465133896913e-05,8.97016409348932e-05,7.57595799626567e-05,27.3029098642858,0.00417449766382979,4.17449766382979,26.5873118714286,3.22227142857143
"Battambang",2011,7,2012,2011.23076923077,2,4.2338555368678e-05,4.66615096836482e-05,3.83725099962857e-05,26.85251635,0.00338775714285714,3.38775714285714,26.9240698714286,2.21329044758571
"Battambang",2011,8,2012,2011.26923076923,2,0.000101331378147461,0.000109738646042366,9.35195045333273e-05,28.9945645642857,0.00308090714285714,3.08090714285714,24.53547385,4.17449766382979
"Battambang",2011,9,2012,2011.30769230769,3,5.38871793884099e-05,5.89252518088442e-05,4.92478820109007e-05,28.6954058071429,0.00559997142857143,5.59997142857143,24.94524928,3.38775714285714
"Battambang",2012,1,2012,2012,12,5.81050448894274e-05,6.366529431809e-05,5.29849345528055e-05,26.22229635,0.000268173961173571,0.268173961173571,26.4018883642858,3.08090714285714
"Battambang",2012,10,2012,2012.34615384615,47,0.000135370746091652,0.000146040763688639,0.000125444564357978,28.7178305428571,0.0065904,6.5904,28.1951313214286,5.59997142857143
"Battambang",2012,11,2012,2012.38461538462,38,0.00014577420585808,0.000157635845143325,0.000134779918362534,29.0234528071429,0.00375330714285714,3.75330714285714,28.7106200428572,0.268173961173571
"Battambang",2012,12,2012,2012.42307692308,94,0.000111562300584356,0.000121415856523631,0.000102486785298602,29.2322409285715,0.00373245,3.73245,27.3029098642858,6.5904
"Battambang",2012,13,2012,2012.46153846154,116,0.000181131987457701,0.000196916161605951,0.000166582084009036,28.9431241571429,0.00247382857142857,2.47382857142857,26.85251635,3.75330714285714
"Battambang",2012,14,2012,2012.5,127,0.000135713850133971,0.000148458639200288,0.000124039178375206,28.0944081285714,0.0053412,5.3412,28.9945645642857,3.73245
"Battambang",2012,15,2012,2012.53846153846,146,0.000148462262701572,0.000162531125084743,0.000135584364267006,28.8822233857143,0.00290946428571429,2.90946428571429,28.6954058071429,2.47382857142857
"Battambang",2012,16,2012,2012.57692307692,147,0.000135060104009352,0.00014813041306037,0.000123116350456764,28.0601641714286,0.00373972857142857,3.73972857142857,26.22229635,5.3412
"Battambang",2012,17,2012,2012.61538461538,173,0.000128227219913189,0.000140585763116291,0.000116930405436778,28.2498524285714,0.00451401428571429,4.51401428571429,28.7178305428571,2.90946428571429
"Battambang",2012,18,2012,2012.65384615385,114,0.000149736603042945,0.000164083633476994,0.000136610328352298,27.4255833,0.00835805,8.35805,29.0234528071429,3.73972857142857
"Battambang",2012,19,2012,2012.69230769231,132,0.000108114286228314,0.000118483077477211,9.86344374954944e-05,27.0812167785714,0.0133908142857143,13.3908142857143,29.2322409285715,4.51401428571429
"Battambang",2012,2,2012,2012.03846153846,5,6.1357027053362e-05,6.71528695214489e-05,5.60130150584071e-05,27.4857286,0.00260693943400714,2.60693943400714,28.9431241571429,8.35805
"Battambang",2012,20,2012,2012.73076923077,118,9.123001854011e-05,9.98858722457835e-05,8.33052302199342e-05,27.0818435857143,0.0110442642857143,11.0442642857143,28.0944081285714,13.3908142857143
"Battambang",2012,21,2012,2012.76923076923,106,0.000132851366151991,0.000144777684632339,0.00012188261863137,27.3195231071429,0.00466500714285714,4.66500714285714,28.8822233857143,2.60693943400714
"Battambang",2012,22,2012,2012.80769230769,80,9.42368310063964e-05,0.000102898388494557,8.62859530282404e-05,27.7317869571429,0.00223990750595,2.23990750595,28.0601641714286,11.0442642857143
"Battambang",2012,23,2012,2012.84615384615,66,6.90449412068579e-05,7.55340904669549e-05,6.30936337271149e-05,28.0736141428571,0.00238604285714286,2.38604285714286,28.2498524285714,4.66500714285714
"Battambang",2012,24,2012,2012.88461538462,46,8.35458101286218e-05,9.0896603747099e-05,7.67683759277054e-05,27.1881896357143,0.00382840714285714,3.82840714285714,27.4255833,2.23990750595
"Battambang",2012,25,2012,2012.92307692308,23,6.65825201784214e-05,7.26310949761869e-05,6.10147210597433e-05,27.5079102857143,0.000204734750007143,0.204734750007143,27.0812167785714,2.38604285714286
"Battambang",2012,26,2012,2012.96153846154,24,3.98109393809661e-05,4.43020562683498e-05,3.57168174794728e-05,27.6847761466667,0.0001553441725304,0.1553441725304,27.4857286,3.82840714285714
"Battambang",2012,3,2012,2012.07692307692,2,6.25435263758207e-05,6.84274275580105e-05,5.71159548112675e-05,28.3981756785715,0.00125520707051429,1.25520707051429,27.0818435857143,0.204734750007143
"Battambang",2012,4,2012,2012.11538461538,5,4.82573565115404e-05,5.31219604532473e-05,4.37874921555865e-05,28.31027155,0.00257397861231565,2.57397861231565,27.3195231071429,0.1553441725304
"Battambang",2012,5,2012,2012.15384615385,4,5.54687584095833e-05,6.09476830951334e-05,5.04223235570836e-05,29.5395965,0.00326847857142857,3.26847857142857,27.7317869571429,1.25520707051429
"Battambang",2012,6,2012,2012.19230769231,5,8.2465133896913e-05,8.97016409348932e-05,7.57595799626567e-05,29.6683166357143,0.00206967219633571,2.06967219633571,28.0736141428571,2.57397861231565
"Battambang",2012,7,2012,2012.23076923077,11,4.2338555368678e-05,4.66615096836482e-05,3.83725099962857e-05,28.9303706285714,0.00323406428571429,3.23406428571429,27.1881896357143,3.26847857142857
"Battambang",2012,8,2012,2012.26923076923,28,0.000101331378147461,0.000109738646042366,9.35195045333273e-05,29.3652955357143,0.00331092142857143,3.31092142857143,27.5079102857143,2.06967219633571
"Battambang",2012,9,2012,2012.30769230769,36,5.38871793884099e-05,5.89252518088442e-05,4.92478820109007e-05,30.2784351928572,0.00252605,2.52605,27.6847761466667,3.23406428571429
"Battambang",2013,1,2019,2013,7,0.000118402129739425,0.000128463074661848,0.000109080113555914,26.7393138357143,0.000167027559953571,0.167027559953571,28.3981756785715,3.31092142857143
"Battambang",2013,10,2019,2013.34615384615,15,0.000190101794488662,0.000205039781377506,0.000176221109558939,29.8806182,0.00430927142857143,4.30927142857143,28.31027155,2.52605
"Battambang",2013,11,2019,2013.38461538462,15,0.000304951332011478,0.000328225046099272,0.00028328863799877,29.2026992,0.00570972142857143,5.70972142857143,29.5395965,0.167027559953571
"Battambang",2013,12,2019,2013.42307692308,15,0.000348610290611551,0.000376715202252205,0.000322558289035613,28.2265564714286,0.00952150714285714,9.52150714285714,29.6683166357143,4.30927142857143
"Battambang",2013,13,2019,2013.46153846154,21,0.000362181036615877,0.000392945784714069,0.000333779558952368,28.5883879571429,0.00346567142857143,3.46567142857143,28.9303706285714,5.70972142857143
"Battambang",2013,14,2019,2013.5,25,0.00034190545335398,0.000372123206655098,0.000314094683785115,27.8249206285715,0.00624758571428571,6.24758571428571,29.3652955357143,9.52150714285714
"Battambang",2013,15,2019,2013.53846153846,33,0.000286416580429686,0.000312130484727214,0.000262780280740392,27.2347082142857,0.00679022857142857,6.79022857142857,30.2784351928572,3.46567142857143
"Battambang",2013,16,2019,2013.57692307692,25,0.000311146725088888,0.000338504414786915,0.000285959328172314,27.6464124285715,0.00680047857142857,6.80047857142857,26.7393138357143,6.24758571428571
"Battambang",2013,17,2019,2013.61538461538,32,0.000290746980238474,0.000316341668390934,0.00026718449982944,28.1225254857143,0.00390697142857143,3.90697142857143,29.8806182,6.79022857142857
"Battambang",2013,18,2019,2013.65384615385,31,0.000398960524327592,0.00043358783910634,0.000367038087013613,27.8189120857143,0.00630652857142857,6.30652857142857,29.2026992,6.80047857142857
"Battambang",2013,19,2019,2013.69230769231,25,0.000257913591430992,0.000281102710097771,0.000236601280282412,26.8216974928572,0.0141278928571429,14.1278928571429,28.2265564714286,3.90697142857143
"Battambang",2013,2,2019,2013.03846153846,11,0.000123860270991362,0.000134188936326332,0.000114270244147911,26.8325368642857,0.00101623821483486,1.01623821483486,28.5883879571429,6.30652857142857
"Battambang",2013,20,2019,2013.73076923077,13,0.00033688529615275,0.000365998733755878,0.000310038263792241,26.5497467714286,0.0169977642857143,16.9977642857143,27.8249206285715,14.1278928571429
"Battambang",2013,21,2019,2013.76923076923,24,0.000236702620021805,0.000257558026026822,0.000217500101779595,26.9361302357143,0.00622892857142857,6.22892857142857,27.2347082142857,1.01623821483486
"Battambang",2013,22,2019,2013.80769230769,18,0.000259564900157313,0.00028148806154822,0.000239314507955928,27.0344035142857,0.00073390587586,0.73390587586,27.6464124285715,16.9977642857143
"Battambang",2013,23,2019,2013.84615384615,20,0.000252274187433456,0.000273469854628931,0.000232682422176096,26.3995253214286,0.00508322857142857,5.08322857142857,28.1225254857143,6.22892857142857
"Battambang",2013,24,2019,2013.88461538462,18,0.000215477185989717,0.000233514567701562,0.000198798913630419,25.61986495,0.00245032188316287,2.45032188316287,27.8189120857143,0.73390587586
"Battambang",2013,25,2019,2013.92307692308,7,0.000128114537836115,0.00013916733050699,0.000117911322999513,24.2717105142858,0.00143822235310257,1.43822235310257,26.8216974928572,5.08322857142857
"Battambang",2013,26,2019,2013.96153846154,7,0.00013980657000343,0.000151641183583812,0.000128856243268331,20.8146596866667,5.22607922274667e-06,0.00522607922274667,26.8325368642857,2.45032188316287
"Battambang",2013,3,2019,2013.07692307692,4,0.000142449906962994,0.000154056901703094,0.000131655800742808,28.6811026857143,0.000364323264457143,0.364323264457143,26.5497467714286,1.43822235310257
"Battambang",2013,4,2019,2013.11538461538,4,0.000132711599662159,0.000143613160386356,0.000122581615480516,29.3973561,0.000130750878415714,0.130750878415714,26.9361302357143,0.00522607922274667
"Battambang",2013,5,2019,2013.15384615385,5,0.000158956295823518,0.000171482238808701,0.000147292450481465,29.9087288714286,0.00115833537969914,1.15833537969914,27.0344035142857,0.364323264457143
