"year","month","provname","time","cases_per_1000","oni_anomaly","avg_wave_coherence_oni","avg_cross_power_oni"
2003,11,"Banteay Meanchey",2003.80769230769,0.0416283676630463,0.35,0.916946779057475,0.785081243200018
2003,12,"Banteay Meanchey",2003.88461538462,0.0200072731393907,0.35,0.916901372975425,0.810566021116688
2004,1,"Banteay Meanchey",2004,0.00921624652659023,0.37,0.916856352514093,0.840734159762517
2004,2,"Banteay Meanchey",2004.11538461538,0.00766860921178291,0.31,0.916811715913344,0.866099994838302
2004,3,"Banteay Meanchey",2004.19230769231,0.00919115307644677,0.23,0.91676746218934,0.897015492671565
2004,4,"Banteay Meanchey",2004.26923076923,0.0214130303616274,0.17,0.916723591104304,0.922142333356865
2004,5,"Banteay Meanchey",2004.34615384615,0.019858818040371,0.17,0.91677732224911,0.953670933995689
2004,6,"Banteay Meanchey",2004.42307692308,0.0335708275229335,0.28,0.916729618892607,0.986077795635138
2004,7,"Banteay Meanchey",2004.5,0.038097641689473,0.47,0.916682234411546,1.01043918672132
2004,8,"Banteay Meanchey",2004.57692307692,0.0456602829334193,0.64,0.916635171872866,1.04269883592765
2004,9,"Banteay Meanchey",2004.65384615385,0.0319283151001122,0.7,0.916588434955414,1.06704010697484
2004,10,"Banteay Meanchey",2004.73076923077,0.0258151666299652,0.67,0.91654202790594,1.08179234236801
2004,11,"Banteay Meanchey",2004.80769230769,0.00909779176407725,0.66,0.916495955492993,1.11370686439915
2004,12,"Banteay Meanchey",2004.88461538462,0.0121118736761651,0.69,0.916378742218328,1.13731212584289
2005,1,"Banteay Meanchey",2005,0.00906782328893591,0.64,0.916328467443488,1.16905780640746
2005,2,"Banteay Meanchey",2005.11538461538,0.0150872769707298,0.58,0.916278484983146,1.19202657607237
2005,3,"Banteay Meanchey",2005.19230769231,0.0150689313817318,0.45,0.916228802102685,1.21447004384343
2005,4,"Banteay Meanchey",2005.26923076923,0.0240835685305807,0.43,0.916179426376045,1.23632673791314
2005,5,"Banteay Meanchey",2005.34615384615,0.130787670972677,0.29,0.916130365627853,1.25753262021979
2005,6,"Banteay Meanchey",2005.42307692308,0.177185664603666,0.11,0.916081627874088,1.2791108181556
2005,7,"Banteay Meanchey",2005.5,0.607419405352181,-0.06,0.916033221261426,1.29054856363375
2005,8,"Banteay Meanchey",2005.57692307692,0.495863248229624,-0.14,0.915985154005396,1.30981608423205
2005,9,"Banteay Meanchey",2005.65384615385,0.240894859407855,-0.11,0.915937434327496,1.3213611462383
2005,10,"Banteay Meanchey",2005.73076923077,0.0732300783618616,-0.29,0.915890070391437,1.33106725585367
2005,11,"Banteay Meanchey",2005.80769230769,0.0552274307291343,-0.57,0.915843070238649,1.31133758760099
2005,12,"Banteay Meanchey",2005.88461538462,0.0223569224142783,-0.84,0.91579644172323,1.31550569621252
2006,1,"Banteay Meanchey",2006,0.0133904614697366,-0.85,0.915750192446503,1.31783948858732
2006,2,"Banteay Meanchey",2006.11538461538,0.00891229403526274,-0.77,0.915704329691335,1.33512767015992
2006,3,"Banteay Meanchey",2006.19230769231,0.0118692988910987,-0.57,0.915658860356412,1.34473210420563
2006,4,"Banteay Meanchey",2006.26923076923,0.0370465436274879,-0.37,0.91561379089063,1.36012778124633
2006,5,"Banteay Meanchey",2006.34615384615,0.0236825848043837,-0.14,0.915569127227791,1.3745426704607
2006,6,"Banteay Meanchey",2006.42307692308,0.0887150588706286,-0.03,0.915524874721768,1.38080160702317
2006,7,"Banteay Meanchey",2006.5,0.122569315664672,0.1,0.915481038082329,1.39321612676998
2006,8,"Banteay Meanchey",2006.57692307692,0.182900946527456,0.3,0.915437621311808,1.40485478056553
2006,9,"Banteay Meanchey",2006.65384615385,0.139989807157916,0.54,0.915394627642773,1.42166340892402
2006,10,"Banteay Meanchey",2006.73076923077,0.0397359306795733,0.77,0.915352059476906,1.43068338696574
2006,11,"Banteay Meanchey",2006.80769230769,0.0338073295250279,0.94,0.915309918325242,1.44445635224897
2006,12,"Banteay Meanchey",2006.88461538462,0.0234808788202605,0.94,0.915268204749962,1.4505560118469
2007,1,"Banteay Meanchey",2007,0.032230045262124,0.66,0.9152269183079,1.46350999448421
2007,2,"Banteay Meanchey",2007.11538461538,0.0146304206273931,0.22,0.915186057495943,1.46733502901697
2007,3,"Banteay Meanchey",2007.19230769231,0.0599109403786426,-0.12,0.915145619698478,1.47586306442933
2007,4,"Banteay Meanchey",2007.26923076923,0.112378410971562,-0.32,0.915105601137065,1.48612155304919
2007,5,"Banteay Meanchey",2007.34615384615,0.472320414017568,-0.38,0.915065996822477,1.48967179185736
2007,6,"Banteay Meanchey",2007.42307692308,1.09947262485074,-0.47,0.91502680050926,1.49846823536966
2007,7,"Banteay Meanchey",2007.5,1.00369354594277,-0.56,0.914988004652979,1.50657705534106
2007,8,"Banteay Meanchey",2007.57692307692,0.578310328157149,-0.81,0.91494960037026,1.50757812919336
2007,9,"Banteay Meanchey",2007.65384615385,0.274320067929383,-1.07,0.91491157740179,1.52216095143528
2007,10,"Banteay Meanchey",2007.73076923077,0.107277943280565,-1.34,0.914873924078382,1.53548488267803
2007,11,"Banteay Meanchey",2007.80769230769,0.0666072288580557,-1.5,0.915007389624757,1.54849704689972
2007,12,"Banteay Meanchey",2007.88461538462,0.0376017802091393,-1.6,0.914977735918854,1.56849307154097
2008,1,"Banteay Meanchey",2008,0.010105037109337,-1.64,0.91494842147676,1.58340761793042
2008,2,"Banteay Meanchey",2008.11538461538,0.00864751358476542,-1.52,0.915176028615339,1.59809754717907
2008,3,"Banteay Meanchey",2008.19230769231,0.0201563549919575,-1.29,0.915152676505026,1.6201112923902
2008,4,"Banteay Meanchey",2008.26923076923,0.056082753239609,-1.01,0.915129609485586,1.63388211928061
2008,5,"Banteay Meanchey",2008.34615384615,0.0790027177861675,-0.84,0.902622315941299,1.65700249342342
2008,6,"Banteay Meanchey",2008.42307692308,0.159262829109764,-0.61,0.902632523092479,1.67853395071054
2008,7,"Banteay Meanchey",2008.5,0.183462867383727,-0.37,0.881864856457373,1.70031255374973
2008,8,"Banteay Meanchey",2008.57692307692,0.200431709415517,-0.23,0.881933434524906,1.72270786420518
2008,9,"Banteay Meanchey",2008.65384615385,0.111532684190488,-0.24,0.873331754540891,1.74009660541529
2008,10,"Banteay Meanchey",2008.73076923077,0.102832191562385,-0.35,0.870953070638469,1.75524531268259
2008,11,"Banteay Meanchey",2008.80769230769,0.032815479573498,-0.55,0.871052176764029,1.77847385822628
2008,12,"Banteay Meanchey",2008.88461538462,0.0327694110250109,-0.73,0.871153010062007,1.80207970609826
2009,1,"Banteay Meanchey",2009,0.0113792797066531,-0.85,0.871255409210311,1.81825536312625
2009,2,"Banteay Meanchey",2009.11538461538,0.00568054865400915,-0.79,0.871359206805843,1.84274490389331
2009,3,"Banteay Meanchey",2009.19230769231,0.00709203305543234,-0.61,0.871464230137711,1.85436394697549
2009,4,"Banteay Meanchey",2009.26923076923,0.00991667970625344,-0.33,0.871570301997065,1.87205075818537
2009,5,"Banteay Meanchey",2009.34615384615,0.0339583389168748,0.01,0.871677241516787,1.88469747025718
2009,6,"Banteay Meanchey",2009.42307692308,0.0749178298177163,0.28,0.871784865033884,1.89447033602508
2009,7,"Banteay Meanchey",2009.5,0.110144721770112,0.45,0.871892986967084,1.9088582495858
2009,8,"Banteay Meanchey",2009.57692307692,0.0423075167384671,0.58,0.872001420701918,1.9136291503802
2009,9,"Banteay Meanchey",2009.65384615385,0.0774883209482317,0.71,0.872109979475412,1.91263129327235
2009,10,"Banteay Meanchey",2009.73076923077,0.0393968010748635,1.01,0.872218477252453,1.94099034877253
2009,11,"Banteay Meanchey",2009.80769230769,0.0618433786063755,1.36,0.864322137124989,1.97324451267644
2009,12,"Banteay Meanchey",2009.88461538462,0.0350879751506881,1.56,0.864457987222205,2.00227746086404
2010,1,"Banteay Meanchey",2010,0.0280175484191583,1.5,0.864593325039947,2.03155147655786
2010,2,"Banteay Meanchey",2010.11538461538,0.0139862200659724,1.22,0.864727953202678,2.05762221727164
2010,3,"Banteay Meanchey",2010.19230769231,0.0279449476537861,0.84,0.864861679701743,2.0675468705079
2010,4,"Banteay Meanchey",2010.26923076923,0.0181399861968245,0.35,0.86499431866507,2.10414564284761
2010,5,"Banteay Meanchey",2010.34615384615,0.0418065991466424,-0.17,0.865125691060094,2.1397063595793
2010,6,"Banteay Meanchey",2010.42307692308,0.165659253047773,-0.66,0.865255625323945,2.17398361224261
2010,7,"Banteay Meanchey",2010.5,0.364279000200045,-1.05,0.865383957915815,2.20674193446168
2010,8,"Banteay Meanchey",2010.57692307692,0.586117143731788,-1.35,0.8572176814701,2.2377584986135
2010,9,"Banteay Meanchey",2010.65384615385,0.403695088167244,-1.56,0.857355269531686,2.26682571538183
2010,10,"Banteay Meanchey",2010.73076923077,0.257772729253956,-1.64,0.857490409068829,2.29375369230742
2010,11,"Banteay Meanchey",2010.80769230769,0.0678302225122537,-1.64,0.854317288629809,2.31837251294492
2010,12,"Banteay Meanchey",2010.88461538462,0.0207337243979088,-1.59,0.854451865027245,2.34053430368616
2011,1,"Banteay Meanchey",2011,0.00827688322253224,-1.42,0.854583545440914,2.36011506109067
2011,2,"Banteay Meanchey",2011.11538461538,0.0068863604398791,-1.19,0.854712229775402,2.37701621893197
2011,3,"Banteay Meanchey",2011.19230769231,0.0082539771341257,-0.93,0.847678014372326,2.42718469276755
2011,4,"Banteay Meanchey",2011.26923076923,0.0109909399328503,-0.73,0.847811636286992,2.45849894325423
2011,5,"Banteay Meanchey",2011.34615384615,0.021955754156473,-0.55,0.847941688620503,2.4784581422888
2011,6,"Banteay Meanchey",2011.42307692308,0.178156900595324,-0.44,0.848068123714146,2.49589844894975
2011,7,"Banteay Meanchey",2011.5,0.236832531405197,-0.48,0.848190905373059,2.51105213954426
2011,8,"Banteay Meanchey",2011.57692307692,0.410188135474584,-0.62,0.848310008117898,2.52364863319564
2011,9,"Banteay Meanchey",2011.65384615385,0.275847435748849,-0.83,0.845768497607981,2.52368944255971
2011,10,"Banteay Meanchey",2011.73076923077,0.166394946308796,-1.01,0.845892490339669,2.53143042281351
2011,11,"Banteay Meanchey",2011.80769230769,0.0708383027871141,-1.09,0.834649180193099,2.53679650284552
2011,12,"Banteay Meanchey",2011.88461538462,0.0598499498381393,-1.04,0.831892767299954,2.52970791693861
2012,1,"Banteay Meanchey",2012,0.0556785930884883,-0.86,0.832051088965305,2.52047268045437
2012,2,"Banteay Meanchey",2012.11538461538,0.0271042651975741,-0.72,0.832205276512312,2.50928614667277
2012,3,"Banteay Meanchey",2012.19230769231,0.0920457273576798,-0.59,0.832355370377932,2.49635939824577
2012,4,"Banteay Meanchey",2012.26923076923,0.178468080071005,-0.47,0.832501414643775,2.48191699826228
2012,5,"Banteay Meanchey",2012.34615384615,0.483382936607252,-0.26,0.832643455787848,2.48856616748175
2012,6,"Banteay Meanchey",2012.42307692308,0.942685713120771,-0.01,0.832781541480774,2.50132890541509
2012,7,"Banteay Meanchey",2012.5,1.63544903552169,0.25,0.832915719439531,2.51399742475638
2012,8,"Banteay Meanchey",2012.57692307692,1.67764467470689,0.37,0.828223284133228,2.5253017957811
2012,9,"Banteay Meanchey",2012.65384615385,0.823575261745045,0.37,0.834464038810923,2.5326349795254
2012,10,"Banteay Meanchey",2012.73076923077,0.713841892337361,0.27,0.834592884424971,2.52999057887898
2012,11,"Banteay Meanchey",2012.80769230769,0.430204823578208,0.05,0.834717989308148,2.52366623060205
2012,12,"Banteay Meanchey",2012.88461538462,0.279685137221497,-0.21,0.834839381327031,2.52741809841216
2013,1,"Banteay Meanchey",2013,0.0600935843728275,-0.43,0.834957083386793,2.52264695187337
2013,2,"Banteay Meanchey",2013.11538461538,0.0520054475137123,-0.43,0.835071112971449,2.52484233224784
2013,3,"Banteay Meanchey",2013.19230769231,0.0599323922992382,-0.34,0.835181481800213,2.50205365762684
2013,4,"Banteay Meanchey",2013.26923076923,0.0744807178919561,-0.3,0.835288195600782,2.48890135118392
2013,5,"Banteay Meanchey",2013.34615384615,0.0783757178467459,-0.36,0.835391253998921,2.44744996983437
2013,6,"Banteay Meanchey",2013.42307692308,0.163176722495379,-0.41,0.830941565270229,2.45011382804562
2013,7,"Banteay Meanchey",2013.5,0.160327729752021,-0.4,0.831045509433708,2.45233033675964
2013,8,"Banteay Meanchey",2013.57692307692,0.18925981550821,-0.32,0.831145702298884,2.45401741748606
2013,9,"Banteay Meanchey",2013.65384615385,0.122933685795488,-0.26,0.831242119847493,2.45508797242879
2013,10,"Banteay Meanchey",2013.73076923077,0.0594063020896595,-0.18,0.831334732388771,2.4554520807894
2013,11,"Banteay Meanchey",2013.80769230769,0.0672345089825263,-0.17,0.831423505091131,2.45501936560004
2013,12,"Banteay Meanchey",2013.88461538462,0.057931697215325,-0.27,0.831508398597496,2.44793042542087
2014,1,"Banteay Meanchey",2014,0.0157666892172786,-0.42,0.83158936971462,2.44577329954489
2014,2,"Banteay Meanchey",2014.11538461538,0.00524666524465465,-0.46,0.831666372166178,2.43652368239297
2014,3,"Banteay Meanchey",2014.19230769231,0.00524001197270033,-0.27,0.831739357399043,2.42605310012036
2014,4,"Banteay Meanchey",2014.26923076923,0.00654213369249683,0.04,0.82770134502142,2.41442527771834
2014,5,"Banteay Meanchey",2014.34615384615,0.00653303169977546,0.21,0.823584387499719,2.4016655207246
2014,6,"Banteay Meanchey",2014.42307692308,0.00913567993984557,0.16,0.82785893418563,2.38776413919688
2014,7,"Banteay Meanchey",2014.5,0.0182466614638121,0.05,0.827931097854538,2.37929716931379
2014,8,"Banteay Meanchey",2014.57692307692,0.0585725664068442,0.07,0.82799877377096,2.3629617560173
2014,9,"Banteay Meanchey",2014.65384615385,0.044207864695585,0.23,0.828061915516261,2.34533421351494
2014,10,"Banteay Meanchey",2014.73076923077,0.0233733992760717,0.49,0.828120480896151,2.33279361991058
2014,11,"Banteay Meanchey",2014.80769230769,0.0246388679994678,0.64,0.828174432801735,2.31247754035493
2014,12,"Banteay Meanchey",2014.88461538462,0.0258954919339433,0.66,0.832233378445404,2.29713304735693
2015,1,"Banteay Meanchey",2015,0.0374938540376754,0.55,0.832274098910484,2.2741281766713
2015,2,"Banteay Meanchey",2015.11538461538,0.0103222719763308,0.47,0.832310269104859,2.25613942991002
2015,3,"Banteay Meanchey",2015.19230769231,0.0167529726255788,0.53,0.828989904239538,2.23689694989761
2015,4,"Banteay Meanchey",2015.26923076923,0.027031278310678,0.7,0.829025948735572,2.21649561529922
2015,5,"Banteay Meanchey",2015.34615384615,0.0552752363207486,0.93,0.832391454716386,2.1888762411657
2015,6,"Banteay Meanchey",2015.42307692308,0.105281735368658,1.18,0.821467016237021,2.16654608957839
2015,7,"Banteay Meanchey",2015.5,0.207725906343019,1.52,0.81675492756503,2.14339992134937
2015,8,"Banteay Meanchey",2015.57692307692,0.359913705858205,1.86,0.806406016607577,2.11343025516956
2015,9,"Banteay Meanchey",2015.65384615385,0.429843068623026,2.16,0.806472592948358,2.09983326502748
2015,10,"Banteay Meanchey",2015.73076923077,0.348821383591078,2.42,0.8065336724203,2.10187244546112
2015,11,"Banteay Meanchey",2015.80769230769,0.18887531234811,2.57,0.806589316194172,2.10206569561963
2015,12,"Banteay Meanchey",2015.88461538462,0.104486013385385,2.64,0.803137444945378,2.20675928958082
2016,1,"Banteay Meanchey",2016,0.0496041938084778,2.48,0.803194341226846,2.31514479142561
2016,2,"Banteay Meanchey",2016.11538461538,0.0330164978164416,2.14,0.803245839248299,2.32289056971861
2016,3,"Banteay Meanchey",2016.19230769231,0.0215609103871357,1.58,0.803292055417512,2.33184281896909
2016,4,"Banteay Meanchey",2016.26923076923,0.0126674542738273,0.94,0.803333119067417,2.32826114686423
2016,5,"Banteay Meanchey",2016.34615384615,0.0303692824269351,0.39,0.79658682792162,2.32747721100689
2016,6,"Banteay Meanchey",2016.42307692308,0.0530742764701285,-0.07,0.796625063765196,2.33864210774085
2016,7,"Banteay Meanchey",2016.5,0.133791412935211,-0.36,0.796658353041922,2.32467427964558
2016,8,"Banteay Meanchey",2016.57692307692,0.167672444219767,-0.54,0.796686878777026,2.31079856107173
2016,9,"Banteay Meanchey",2016.65384615385,0.137252922052968,-0.63,0.789072752852261,2.31098762979546
2016,10,"Banteay Meanchey",2016.73076923077,0.149649872735892,-0.69,0.78909839298188,2.28793942776441
2016,11,"Banteay Meanchey",2016.80769230769,0.0854272390186873,-0.67,0.786280990908571,2.27469059133418
2016,12,"Banteay Meanchey",2016.88461538462,0.0740293866753308,-0.56,0.778012492282996,2.26140568127695
2017,1,"Banteay Meanchey",2017,0.0162760631667002,-0.34,0.778041400814013,2.24802926985523
2017,2,"Banteay Meanchey",2017.11538461538,0.00750049688085426,-0.16,0.778066202561527,2.23449707830612
2017,3,"Banteay Meanchey",2017.19230769231,0.00874071146804365,0.05,0.778087173467299,2.21046522275423
2017,4,"Banteay Meanchey",2017.26923076923,0.0124702764577902,0.2,0.778104598397973,2.18396338850617
2017,5,"Banteay Meanchey",2017.34615384615,0.00996546785848399,0.3,0.778118770542021,2.16065076534369
2017,6,"Banteay Meanchey",2017.42307692308,0.0398207118782364,0.31,0.778129990804694,2.14713678808536
2017,7,"Banteay Meanchey",2017.5,0.114341916840837,0.14,0.774036776270068,2.12429194997034
2017,8,"Banteay Meanchey",2017.57692307692,0.106761249648299,-0.11,0.774038441052906,2.1017823458066
2017,9,"Banteay Meanchey",2017.65384615385,0.14259292227638,-0.38,0.774038182880496,2.0595864959877
2017,10,"Banteay Meanchey",2017.73076923077,0.0965984310957113,-0.65,0.77403632912764,2.01912330663868
2017,11,"Banteay Meanchey",2017.80769230769,0.054435576166877,-0.84,0.774033212005896,1.99874168349549
2017,12,"Banteay Meanchey",2017.88461538462,0.0691659240629276,-0.97,0.77402916793597,1.96756382330019
2018,1,"Banteay Meanchey",2018,0.00986293314666175,-0.92,0.774024536916034,1.93630814001061
2018,2,"Banteay Meanchey",2018.11538461538,0.0110796107017451,-0.85,0.774019661885081,1.90559208055384
2018,3,"Banteay Meanchey",2018.19230769231,0.0122977457921172,-0.7,0.774014888080447,1.86933676357328
2018,4,"Banteay Meanchey",2018.26923076923,0.0184267882398045,-0.5,0.774010562388767,1.8389323143453
2018,5,"Banteay Meanchey",2018.34615384615,0.0429466085127109,-0.22,0.774007032689784,1.80431145569488
2018,6,"Banteay Meanchey",2018.42307692308,0.0955951317505105,-0.01,0.774004647192722,1.76491464639242
2018,7,"Banteay Meanchey",2018.5,0.118744836396832,0.09,0.774003753765186,1.71859518903229
2018,8,"Banteay Meanchey",2018.57692307692,0.107601787001791,0.23,0.774004699254925,1.69709567024393
2018,9,"Banteay Meanchey",2018.65384615385,0.120917759144893,0.49,0.774007828805164,1.67524934805203
2018,10,"Banteay Meanchey",2018.73076923077,0.141521152859759,0.76,0.77401348516461,1.65233708523133
2018,11,"Banteay Meanchey",2018.80769230769,0.127957941969531,0.9,0.774022007993651,1.62920551281431
2018,12,"Banteay Meanchey",2018.88461538462,0.159407391561445,0.81,0.778200331799661,1.60109914383349
2019,1,"Banteay Meanchey",2019,0.0668096142640829,0.75,0.778218421045501,1.57251909865027
2019,2,"Banteay Meanchey",2019.11538461538,0.0946208911398713,0.72,0.778240247331856,1.55165174233704
2019,3,"Banteay Meanchey",2019.19230769231,0.0920874507230478,0.71,0.778266129344874,1.51849332431862
2019,4,"Banteay Meanchey",2019.26923076923,0.216645298512462,0.66,0.778296379426516,1.48889168366066
2019,5,"Banteay Meanchey",2019.34615384615,0.461826598206081,0.54,0.778331302930926,1.45504469132337
2019,6,"Banteay Meanchey",2019.42307692308,1.27885223881121,0.45,0.778371197597011,1.41788196893814
2019,7,"Banteay Meanchey",2019.5,1.43195394388328,0.28,0.778416352941174,1.37808417814496
2019,8,"Banteay Meanchey",2019.57692307692,1.0122490730615,0.14,0.778467049674246,1.33977446272597
2019,9,"Banteay Meanchey",2019.65384615385,0.541658924131037,0.19,0.778523559146727,1.3173732149918
2019,10,"Banteay Meanchey",2019.73076923077,0.396760480003807,0.35,0.778586142826434,1.29373691717371
2019,11,"Banteay Meanchey",2019.80769230769,0.243812118330534,0.51,0.778655051812581,1.26891429672601
2019,12,"Banteay Meanchey",2019.88461538462,0.143952061686588,0.55,0.778730526390191,1.24296689594766
2002,1,"Battambang",2002,0.00631530130796353,-0.15,NA,NA
2002,2,"Battambang",2002.11538461538,0.00420262279179911,0.03,NA,NA
2002,3,"Battambang",2002.19230769231,0.00524534874302175,0.09,NA,NA
2002,4,"Battambang",2002.26923076923,0.00419055588938363,0.2,NA,NA
2002,5,"Battambang",2002.34615384615,0.00941710852248546,0.43,NA,NA
2002,6,"Battambang",2002.42307692308,0.0146242055763606,0.65,NA,NA
2002,7,"Battambang",2002.5,0.0260767917165923,0.79,NA,NA
2002,8,"Battambang",2002.57692307692,0.0187542902357096,0.86,0.610124006291357,NA
2002,9,"Battambang",2002.65384615385,0.0353628965830376,1.01,0.610074737344353,NA
2002,10,"Battambang",2002.73076923077,0.012465041427923,1.21,0.61002758588832,NA
2002,11,"Battambang",2002.80769230769,0.0103721549970432,1.31,0.609982437300578,NA
2002,12,"Battambang",2002.88461538462,0.00621225702036751,1.14,0.609939176901138,NA
2003,1,"Battambang",2003,0.00723325031404946,0.92,0.609897690567239,NA
2003,2,"Battambang",2003.11538461538,0.00515718857778338,0.63,0.609857865367953,NA
2003,3,"Battambang",2003.19230769231,0.00823972845721985,0.38,0.609819590215074,NA
2003,4,"Battambang",2003.26923076923,0.0164617052776197,-0.04,0.609782756526313,NA
2003,5,"Battambang",2003.34615384615,0.020552266809093,-0.26,0.609747258896708,NA
2003,6,"Battambang",2003.42307692308,0.0420643550699262,-0.16,0.60971299577406,NA
2003,7,"Battambang",2003.5,0.0379140913306695,0.08,0.609679870134082,NA
2003,8,"Battambang",2003.57692307692,0.0654927149793586,0.21,0.609647790150921,NA
2003,9,"Battambang",2003.65384615385,0.0275956026358049,0.26,0.609616669858669,NA
2003,10,"Battambang",2003.73076923077,0.029598597854971,0.29,0.609586429799405,NA
2003,11,"Battambang",2003.80769230769,0.0122330857749237,0.35,0.609556997653371,NA
2003,12,"Battambang",2003.88461538462,0.0071234907220243,0.35,0.609528308846841,NA
2004,1,"Battambang",2004,0.00609402688065975,0.37,0.609500307133302,0.37115971953175
2004,2,"Battambang",2004.11538461538,0.00405629525609751,0.31,0.609472945143592,0.376330307027216
2004,3,"Battambang",2004.19230769231,0.004051198777288,0.23,0.609446184900702,0.381236686871266
2004,4,"Battambang",2004.26923076923,0.0040461150892165,0.17,0.60941999829504,0.749288806152372
2004,5,"Battambang",2004.34615384615,0.00404104414379158,0.17,0.609394367516027,0.854726777936063
2004,6,"Battambang",2004.42307692308,0.0070632910579178,0.28,0.609369285436033,0.860139612143132
2004,7,"Battambang",2004.5,0.0100773507242955,0.47,0.609344755942764,0.880908784446891
2004,8,"Battambang",2004.57692307692,0.00905734888397587,0.64,0.609320794216407,0.908001367114301
2004,9,"Battambang",2004.65384615385,0.0100528438614758,0.7,0.60929742694797,0.922421673288176
2004,10,"Battambang",2004.73076923077,0.00803175777987399,0.67,0.609274692495498,0.93353833149215
2004,11,"Battambang",2004.80769230769,0.00401088340385102,0.66,0.609252640975064,0.94390837583298
2004,12,"Battambang",2004.88461538462,0.00800931376445091,0.69,NA,0.962096038201096
2005,1,"Battambang",2005,0.00599588549551228,0.64,NA,0.974390640649365
2005,2,"Battambang",2005.11538461538,0.0039911722185819,0.58,NA,0.986440746561628
2005,3,"Battambang",2005.19230769231,0.004983200769368,0.45,NA,1.02328828862586
2005,4,"Battambang",2005.26923076923,0.00398147599441996,0.43,NA,1.03169545037775
2005,5,"Battambang",2005.34615384615,0.0188869554935007,0.29,NA,1.04280754817567
2005,6,"Battambang",2005.42307692308,0.044679140647847,0.11,NA,1.06453935011465
2005,7,"Battambang",2005.5,0.0872732324894208,-0.06,NA,1.07433978359509
2005,8,"Battambang",2005.57692307692,0.0713206343051886,-0.14,NA,1.08184993762652
2005,9,"Battambang",2005.65384615385,0.0623311779855213,-0.11,NA,1.10162415178564
2005,10,"Battambang",2005.73076923077,0.0415077800829554,-0.29,NA,1.10948929920004
2005,11,"Battambang",2005.80769230769,0.014802571226754,-0.57,NA,1.11557857412172
2005,12,"Battambang",2005.88461538462,0.00887121677976652,-0.84,NA,1.13268200851336
2006,1,"Battambang",2006,0.00688667448029327,-0.85,NA,1.13743620803606
2006,2,"Battambang",2006.11538461538,0.00392908464022771,-0.77,NA,1.1416034914644
2006,3,"Battambang",2006.19230769231,0.00490525723181607,-0.57,NA,1.15505309768853
2006,4,"Battambang",2006.26923076923,0.00881810760640257,-0.37,NA,1.15780143897196
2006,5,"Battambang",2006.34615384615,0.0234927952749288,-0.14,NA,1.16002479923415
2006,6,"Battambang",2006.42307692308,0.0303083049191451,-0.03,NA,1.16042699493495
2006,7,"Battambang",2006.5,0.028318497965948,0.1,NA,1.16864491284605
2006,8,"Battambang",2006.57692307692,0.025358317328638,0.3,NA,1.15961177287135
2006,9,"Battambang",2006.65384615385,0.0107164483277271,0.54,NA,1.15863495659666
2006,10,"Battambang",2006.73076923077,0.0126488445137931,0.77,NA,1.16693375847928
2006,11,"Battambang",2006.80769230769,0.0145772847954077,0.94,NA,1.16273609352164
2006,12,"Battambang",2006.88461538462,0.0067928817009457,0.94,NA,1.15761303665286
