"time","provname","year","biweek","cases","temp_C","precip_mm","births","pop","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period","avg_wave_power_annual","avg_wave_power_multi","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2003.76923076923,"Kampong Thom",2003,21,13,27.1468742357143,11.01515,609.727047231981,603640.244355717,0.0215360061254287,-0.00308751835642872,-0.0352731320960104,5.1203266588209,0.310318812233715,0.30565594278701,0.0756262089309892,0.452164600897365,0.0941220221856841,0.524028190226691,0.91304347826087
2003.80769230769,"Kampong Thom",2003,22,5,26.9221934428572,0.403393944964286,609.940016090932,604037.078454209,0.0082776375463498,-0.00308751835642872,-0.0387601654016475,5.11205609906637,0.295699886746184,0.310060333221879,0.0756823470479845,0.455684453645497,0.0951315914947971,0.532500973635575,0.91304347826087
2003.84615384615,"Kampong Thom",2003,23,9,27.0200795785714,1.20183952245751,610.152984949883,604433.912552701,0.0148899653263834,-0.00308751835642872,-0.0415843910049372,5.1038536168285,0.283015917347766,0.314501712244644,0.0757386932688803,0.463460545523124,0.0951678546655837,0.538267688238317,0.91304347826087
2003.88461538462,"Kampong Thom",2003,24,9,27.6287806857143,0.06537035909425,610.365953808834,604830.746651192,0.0148801959057652,-0.00308751835642872,-0.044398254732577,5.09571905685717,0.272403187576982,0.318979591767124,0.0757952083612548,0.466752199635062,0.0961298421639162,0.540809152142798,0.91304347826087
2003.92307692308,"Kampong Thom",2003,25,4,26.7551136357143,0.0897573940343571,610.578922667785,605227.580749684,0.00660908413170014,-0.00308751835642872,-0.0471928187609827,5.08765237923161,0.263670329593564,0.323493445894106,0.0748470382401375,0.469961661525974,0.0961672436550765,0.543143952167511,0.91304347826087
2003.96153846154,"Kampong Thom",2003,26,4,25.39638396,0.0272031613133333,610.791891526736,605624.414848176,0.0066047535435023,-0.00308751835642872,-0.0499589747790532,5.07965365819346,0.256692364794002,0.3280427097896,0.0749030715565896,0.473106414004048,0.0962050321676613,0.545289876950821,0.91304347826087
2004,"Kampong Thom",2004,1,3,27.8754422285714,0.0652143677334764,611.004860385687,606019.690900321,0.00495033419713328,-0.00308751835642872,-0.0526874722857509,5.07172308062151,0.251375677476623,0.332626778583974,0.0749591951796475,0.476205816102294,0.096243224203822,0.542143187167408,0.91304347826087
2004.03846153846,"Kampong Thom",2004,2,2,27.2029226,0.3192,611.217829244638,606401.723558521,0.00329814366005342,-0.00308751835642872,-0.055368948031869,5.06386094414902,0.247581417941037,0.337245006328762,0.0757597311408868,0.479281113064864,0.0962818255545502,0.544070070740797,0.91304347826087
2004.07692307692,"Kampong Thom",2004,3,4,28.4186336714286,0.139695559749857,611.430798103589,606783.756216722,0.00659213428015917,-0.00308751835642872,-0.058107476631692,5.05606765492678,0.245149433267479,0.341896705005987,0.0758164346856767,0.482355428637927,0.0968692868975227,0.540670684488199,0.91304347826087
2004.11538461538,"Kampong Thom",2004,4,2,27.0968971571428,0.410703193105936,611.659547554487,607165.788874922,0.00329399323322547,-0.00308751835642872,-0.0606493140894876,5.04834372503744,0.243967402249721,0.346581143598847,0.075873201415454,0.489304614619362,0.0987417545703846,0.537122949665436,0.91304347826087
2004.15384615385,"Kampong Thom",2004,5,4,29.2607784785715,0.534928571428571,611.943529077198,607547.821533123,0.00658384386912319,-0.00308751835642872,-0.0631153984848728,5.04068976956902,0.244012721512959,0.35129754723052,0.0762262701111617,0.488602837459329,0.0987825003589353,0.533478970122837,0.91304347826087
