"month_date","provname","national_cases","cases","precip_mm","temp_C","temp_C_national","precip_mm_national","oni","mei"
2012-03-01,"Banteay Meanchey",773,87,2.4577,30.3989554321428,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Battambang",773,26,3.26847857142857,29.6039565678571,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kampong Cham",773,78,2.51819402392643,31.1484308607143,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kampong Chhnang",773,11,4.55987989008643,30.652533825,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kampong Speu",773,90,4.02590714285714,28.4773558071429,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kampong Thom",773,34,2.68215928923036,30.6008440821429,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kampot",773,20,3.90512857142857,27.5882239785714,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kandal",773,117,2.36570714285714,30.6613436464286,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Koh Kong",773,27,5.43507857142857,25.9130602214286,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Kratie",773,5,1.61256428571429,30.6592098214286,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Oddar Meanchey",773,27,1.53121428571429,29.7385905392858,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Pailin",773,1,4.19832142857143,27.8122702821428,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Phnom Penh",773,83,2.54584285714286,30.8007076892858,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Preah Sihanouk",773,20,3.97850714285714,27.4052105714286,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Preah Vihear",773,10,2.48872458322,29.5027712392857,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Prey Veng",773,52,1.59642142857143,30.6078466178572,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Pursat",773,7,5.07727857142857,28.267092075,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Siem Reap",773,56,2.21272142857143,30.3154454678571,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Stung Treng",773,1,2.14048056235179,30.114758125,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Svay Rieng",773,10,2.90278121407143,30.2160249214286,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-03-01,"Takeo",773,11,2.80248571428571,29.582557325,29.5251656745879,2.96154110714366,-0.59,-0.56
2012-04-01,"Banteay Meanchey",1455,168,2.92299518819786,29.8814986714285,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Battambang",1455,84,3.31092142857143,29.1478330821428,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kampong Cham",1455,225,3.01014285714286,30.2840355928572,28.9527518875,4.36507217866086,-0.47,-0.48
2012-04-01,"Kampong Chhnang",1455,17,3.31467857142857,29.5757765607143,28.9527518875,4.36507217866086,-0.47,-0.48
