"time","cases","births","pop","provname"
2003.84109589041,5,654.729619408223,17022.9701046138,"Banteay Meanchey"
2003.87945205479,3,654.977355043489,17029.4112311307,"Banteay Meanchey"
2003.91780821918,7,655.225090678756,17035.8523576477,"Banteay Meanchey"
2003.95616438356,3,655.472826314022,17042.2934841646,"Banteay Meanchey"
2003.99452054795,3,655.720561949289,17048.7346106815,"Banteay Meanchey"
2004.12876712329,3,655.968297584555,17055.1757371984,"Banteay Meanchey"
2004.20547945205,3,656.216033219822,17061.6168637154,"Banteay Meanchey"
2004.28219178082,11,656.463768855088,17068.0579902323,"Banteay Meanchey"
2004.32054794521,3,656.748217979735,17075.4536674731,"Banteay Meanchey"
2004.35890410959,9,657.078558966108,17084.0425331188,"Banteay Meanchey"
2004.39726027397,10,657.408899952481,17092.6313987645,"Banteay Meanchey"
2004.43561643836,7,657.739240938854,17101.2202644102,"Banteay Meanchey"
2004.47397260274,13,658.069581925227,17109.8091300559,"Banteay Meanchey"
2004.51232876712,13,658.3999229116,17118.3979957016,"Banteay Meanchey"
2004.55068493151,16,658.730263897973,17126.9868613473,"Banteay Meanchey"
2004.58904109589,17,659.060604884346,17135.575726993,"Banteay Meanchey"
2004.62739726027,16,659.390945870719,17144.1645926387,"Banteay Meanchey"
2004.66575342466,5,659.721286857092,17152.7534582844,"Banteay Meanchey"
2004.70410958904,15,660.051627843465,17161.3423239301,"Banteay Meanchey"
2004.74246575342,3,660.381968829838,17169.9311895758,"Banteay Meanchey"
2004.78082191781,4,660.712309816211,17178.5200552215,"Banteay Meanchey"
2004.83835616438,4,661.042650802584,17187.1089208672,"Banteay Meanchey"
2004.87671232877,4,661.372991788957,17195.6977865129,"Banteay Meanchey"
2004.95342465753,3,661.70333277533,17204.2866521586,"Banteay Meanchey"
2005.06575342466,2,662.033673761703,17212.8755178043,"Banteay Meanchey"
2005.14246575342,8,662.364014748076,17221.46438345,"Banteay Meanchey"
2005.2,8,662.694355734449,17230.0532490957,"Banteay Meanchey"
2005.23835616438,7,663.024696720822,17238.6421147414,"Banteay Meanchey"
2005.27671232877,4,663.355037707195,17247.2309803871,"Banteay Meanchey"
2005.31506849315,16,663.685378693568,17255.8198460328,"Banteay Meanchey"
2005.35342465753,36,664.015719679941,17264.4087116785,"Banteay Meanchey"
2005.39178082192,67,664.346060666314,17272.9975773242,"Banteay Meanchey"
2005.4301369863,41,664.676401652687,17281.5864429699,"Banteay Meanchey"
2005.46849315068,144,665.013266530781,17290.3449298003,"Banteay Meanchey"
2005.50684931507,193,665.382750867482,17299.9515225545,"Banteay Meanchey"
2005.54520547945,232,665.752235204182,17309.5581153087,"Banteay Meanchey"
2005.58356164384,142,666.121719540883,17319.164708063,"Banteay Meanchey"
2005.62191780822,115,666.491203877584,17328.7713008172,"Banteay Meanchey"
2005.6602739726,93,666.860688214284,17338.3778935714,"Banteay Meanchey"
2005.69863013699,45,667.230172550985,17347.9844863256,"Banteay Meanchey"
2005.73698630137,23,667.599656887685,17357.5910790798,"Banteay Meanchey"
2005.77534246575,25,667.969141224386,17367.197671834,"Banteay Meanchey"
2005.81369863014,19,668.338625561087,17376.8042645883,"Banteay Meanchey"
2005.85205479452,9,668.708109897787,17386.4108573425,"Banteay Meanchey"
2005.8904109589,3,669.077594234488,17396.0174500967,"Banteay Meanchey"
2005.94794520548,5,669.447078571189,17405.6240428509,"Banteay Meanchey"
2005.98630136986,2,669.81656290789,17415.2306356051,"Banteay Meanchey"
2006.02465753425,4,670.18604724459,17424.8372283593,"Banteay Meanchey"
2006.1397260274,4,670.555531581291,17434.4438211136,"Banteay Meanchey"
2006.17808219178,3,670.925015917991,17444.0504138678,"Banteay Meanchey"
2006.21643835616,4,671.294500254692,17453.657006622,"Banteay Meanchey"
2006.25479452055,8,671.663984591393,17463.2635993762,"Banteay Meanchey"
2006.29315068493,14,672.033468928093,17472.8701921304,"Banteay Meanchey"
2006.33150684932,8,672.402953264794,17482.4767848846,"Banteay Meanchey"
2006.3698630137,10,672.772437601495,17492.0833776389,"Banteay Meanchey"
2006.40821917808,33,673.141921938196,17501.6899703931,"Banteay Meanchey"
2006.44657534247,30,673.511406274896,17511.2965631473,"Banteay Meanchey"
2006.48493150685,32,673.880890611597,17520.9031559015,"Banteay Meanchey"
2006.52328767123,43,674.250374948297,17530.5097486557,"Banteay Meanchey"
2006.56164383562,67,674.60943289105,17539.8452551673,"Banteay Meanchey"
2006.6,63,674.967187534559,17549.1468758985,"Banteay Meanchey"
2006.63835616438,76,675.324942178068,17558.4484966298,"Banteay Meanchey"
2006.67671232877,17,675.682696821577,17567.750117361,"Banteay Meanchey"
2006.71506849315,18,676.040451465086,17577.0517380922,"Banteay Meanchey"
2006.75342465753,14,676.398206108595,17586.3533588235,"Banteay Meanchey"
2006.79178082192,11,676.755960752104,17595.6549795547,"Banteay Meanchey"
2006.8301369863,7,677.113715395613,17604.9566002859,"Banteay Meanchey"
2006.86849315069,3,677.471470039122,17614.2582210172,"Banteay Meanchey"
2006.90684931507,8,677.829224682631,17623.5598417484,"Banteay Meanchey"
2006.94520547945,5,678.18697932614,17632.8614624796,"Banteay Meanchey"
2007.00273972603,7,678.544733969649,17642.1630832109,"Banteay Meanchey"
2007.04109589041,15,678.902488613158,17651.4647039421,"Banteay Meanchey"
2007.07945205479,5,679.260243256667,17660.7663246733,"Banteay Meanchey"
2007.11780821918,3,679.617997900176,17670.0679454046,"Banteay Meanchey"
2007.15616438356,8,679.975752543685,17679.3695661358,"Banteay Meanchey"
2007.19452054795,25,680.333507187194,17688.671186867,"Banteay Meanchey"
2007.23287671233,25,680.691261830703,17697.9728075983,"Banteay Meanchey"
2007.27123287671,37,681.049016474212,17707.2744283295,"Banteay Meanchey"
2007.3095890411,52,681.406771117721,17716.5760490607,"Banteay Meanchey"
2007.34794520548,134,681.76452576123,17725.877669792,"Banteay Meanchey"
2007.38630136986,282,682.122280404739,17735.1792905232,"Banteay Meanchey"
2007.42465753425,422,682.480035048248,17744.4809112544,"Banteay Meanchey"
2007.46301369863,374,682.837789691757,17753.7825319857,"Banteay Meanchey"
2007.50136986301,352,683.195544335266,17763.0841527169,"Banteay Meanchey"
2007.5397260274,295,683.516274951497,17771.4231487389,"Banteay Meanchey"
2007.57808219178,213,683.813444823097,17779.1495654005,"Banteay Meanchey"
2007.61643835616,134,684.110614694697,17786.8759820621,"Banteay Meanchey"
2007.65479452055,85,684.407784566298,17794.6023987237,"Banteay Meanchey"
2007.69315068493,54,684.704954437898,17802.3288153853,"Banteay Meanchey"
2007.73150684932,44,685.002124309498,17810.0552320469,"Banteay Meanchey"
2007.7698630137,27,685.299294181098,17817.7816487085,"Banteay Meanchey"
2007.80821917808,28,685.596464052698,17825.5080653702,"Banteay Meanchey"
2007.84657534247,12,685.893633924298,17833.2344820318,"Banteay Meanchey"
2007.88493150685,10,686.190803795898,17840.9608986934,"Banteay Meanchey"
2007.92328767123,7,686.487973667498,17848.687315355,"Banteay Meanchey"
2007.96164383562,5,686.785143539098,17856.4137320166,"Banteay Meanchey"
2008.01917808219,2,687.082313410699,17864.1401486782,"Banteay Meanchey"
2008.05753424658,2,687.379483282299,17871.8665653398,"Banteay Meanchey"
2008.13424657534,9,687.676653153899,17879.5929820014,"Banteay Meanchey"
2008.19178082192,8,687.973823025499,17887.319398663,"Banteay Meanchey"
2008.24931506849,17,688.270992897099,17895.0458153246,"Banteay Meanchey"
2008.28767123288,20,688.568162768699,17902.7722319862,"Banteay Meanchey"
2008.32602739726,28,688.865332640299,17910.4986486478,"Banteay Meanchey"
2008.36438356164,29,689.162502511899,17918.2250653094,"Banteay Meanchey"
2008.40273972603,52,689.4596723835,17925.951481971,"Banteay Meanchey"
2008.44109589041,59,689.7568422551,17933.6778986326,"Banteay Meanchey"
2008.47945205479,79,690.0540121267,17941.4043152942,"Banteay Meanchey"
2008.51780821918,50,690.3511819983,17949.1307319558,"Banteay Meanchey"
2008.55616438356,94,690.6483518699,17956.8571486174,"Banteay Meanchey"
2008.59452054795,45,690.918098435575,17963.870559325,"Banteay Meanchey"
2008.63287671233,37,691.132998389401,17969.4579581244,"Banteay Meanchey"
2008.67123287671,44,691.347898343227,17975.0453569239,"Banteay Meanchey"
2008.7095890411,30,691.562798297054,17980.6327557234,"Banteay Meanchey"
2008.74794520548,38,691.77769825088,17986.2201545229,"Banteay Meanchey"
2008.78630136986,16,691.992598204706,17991.8075533223,"Banteay Meanchey"
2008.82465753425,9,692.207498158532,17997.3949521218,"Banteay Meanchey"
2008.86301369863,6,692.422398112358,18002.9823509213,"Banteay Meanchey"
2008.90136986301,9,692.637298066184,18008.5697497208,"Banteay Meanchey"
2008.9397260274,2,692.85219802001,18014.1571485203,"Banteay Meanchey"
2008.97808219178,3,693.067097973836,18019.7445473197,"Banteay Meanchey"
2009.1095890411,2,693.281997927662,18025.3319461192,"Banteay Meanchey"
2009.18630136986,2,693.496897881488,18030.9193449187,"Banteay Meanchey"
2009.24383561644,3,693.711797835314,18036.5067437182,"Banteay Meanchey"
2009.30136986301,6,693.92669778914,18042.0941425176,"Banteay Meanchey"
2009.3397260274,13,694.141597742966,18047.6815413171,"Banteay Meanchey"
2009.37808219178,20,694.356497696792,18053.2689401166,"Banteay Meanchey"
2009.41643835616,22,694.571397650618,18058.8563389161,"Banteay Meanchey"
2009.45479452055,41,694.786297604445,18064.4437377156,"Banteay Meanchey"
2009.49315068493,45,695.001197558271,18070.031136515,"Banteay Meanchey"
2009.53150684932,18,695.216097512097,18075.6185353145,"Banteay Meanchey"
2009.5698630137,17,695.430997465923,18081.205934114,"Banteay Meanchey"
2009.60821917808,36,695.645897419749,18086.7933329135,"Banteay Meanchey"
2009.64657534247,16,695.860797373575,18092.3807317129,"Banteay Meanchey"
2009.68493150685,17,696.075697327401,18097.9681305124,"Banteay Meanchey"
2009.72328767123,20,696.285803404497,18103.4308885169,"Banteay Meanchey"
2009.76164383562,16,696.414413577185,18106.7747530068,"Banteay Meanchey"
2009.8,16,696.543023749873,18110.1186174967,"Banteay Meanchey"
2009.83835616438,15,696.671633922561,18113.4624819866,"Banteay Meanchey"
2009.87671232877,12,696.800244095249,18116.8063464765,"Banteay Meanchey"
2009.91506849315,7,696.928854267937,18120.1502109664,"Banteay Meanchey"
2009.95342465753,2,697.057464440625,18123.4940754563,"Banteay Meanchey"
2009.99178082192,9,697.186074613313,18126.8379399461,"Banteay Meanchey"
2010.0301369863,6,697.314684786001,18130.181804436,"Banteay Meanchey"
2010.06849315068,5,697.443294958689,18133.5256689259,"Banteay Meanchey"
2010.12602739726,6,697.571905131377,18136.8695334158,"Banteay Meanchey"
2010.16438356164,12,697.700515304065,18140.2133979057,"Banteay Meanchey"
2010.20273972603,7,697.829125476753,18143.5572623956,"Banteay Meanchey"
2010.24109589041,7,697.957735649441,18146.9011268855,"Banteay Meanchey"
2010.27945205479,6,698.086345822129,18150.2449913754,"Banteay Meanchey"
2010.31780821918,7,698.214955994818,18153.5888558653,"Banteay Meanchey"
2010.35616438356,20,698.343566167506,18156.9327203551,"Banteay Meanchey"
2010.39452054795,51,698.472176340194,18160.276584845,"Banteay Meanchey"
2010.43287671233,66,698.600786512882,18163.6204493349,"Banteay Meanchey"
2010.47123287671,113,698.72939668557,18166.9643138248,"Banteay Meanchey"
2010.5095890411,196,698.858006858258,18170.3081783147,"Banteay Meanchey"
2010.54794520548,207,698.986617030946,18173.6520428046,"Banteay Meanchey"
2010.58630136986,200,699.115227203634,18176.9959072945,"Banteay Meanchey"
2010.62465753425,142,699.243837376322,18180.3397717844,"Banteay Meanchey"
2010.66301369863,163,699.37244754901,18183.6836362743,"Banteay Meanchey"
2010.70136986301,109,699.501057721698,18187.0275007641,"Banteay Meanchey"
2010.7397260274,38,699.575500751753,18188.9630195456,"Banteay Meanchey"
2010.77808219178,42,699.634467455343,18190.4961538389,"Banteay Meanchey"
2010.81643835616,7,699.693434158932,18192.0292881322,"Banteay Meanchey"
2010.85479452055,3,699.752400862521,18193.5624224255,"Banteay Meanchey"
2010.89315068493,6,699.81136756611,18195.0955567189,"Banteay Meanchey"
2010.95068493151,3,699.870334269699,18196.6286910122,"Banteay Meanchey"
2010.98904109589,2,699.929300973289,18198.1618253055,"Banteay Meanchey"
2011.04657534247,2,699.988267676878,18199.6949595988,"Banteay Meanchey"
2011.12328767123,3,700.047234380467,18201.2280938921,"Banteay Meanchey"
2011.18082191781,4,700.106201084056,18202.7612281855,"Banteay Meanchey"
2011.23835616438,3,700.165167787645,18204.2943624788,"Banteay Meanchey"
2011.29589041096,8,700.224134491235,18205.8274967721,"Banteay Meanchey"
2011.33424657534,11,700.283101194824,18207.3606310654,"Banteay Meanchey"
2011.37260273973,28,700.342067898413,18208.8937653587,"Banteay Meanchey"
2011.41095890411,67,700.401034602002,18210.4268996521,"Banteay Meanchey"
2011.44931506849,96,700.460001305592,18211.9600339454,"Banteay Meanchey"
2011.48767123288,111,700.518968009181,18213.4931682387,"Banteay Meanchey"
2011.52602739726,131,700.57793471277,18215.026302532,"Banteay Meanchey"
2011.56438356164,136,700.636901416359,18216.5594368253,"Banteay Meanchey"
2011.60273972603,104,700.695868119948,18218.0925711187,"Banteay Meanchey"
2011.64109589041,96,700.754834823538,18219.625705412,"Banteay Meanchey"
2011.67945205479,80,700.813801527127,18221.1588397053,"Banteay Meanchey"
2011.71780821918,56,700.872768230716,18222.6919739986,"Banteay Meanchey"
2011.75616438356,38,700.931734934305,18224.2251082919,"Banteay Meanchey"
2011.79452054795,31,700.990701637894,18225.7582425853,"Banteay Meanchey"
2011.83287671233,20,701.035686903725,18226.9278594969,"Banteay Meanchey"
2011.87123287671,12,701.066690731798,18227.7339590267,"Banteay Meanchey"
2011.9095890411,8,701.09769455987,18228.5400585566,"Banteay Meanchey"
2011.94794520548,9,701.128698387942,18229.3461580865,"Banteay Meanchey"
2011.98630136986,3,701.159702216015,18230.1522576164,"Banteay Meanchey"
2012.02465753425,9,701.190706044087,18230.9583571463,"Banteay Meanchey"
2012.06301369863,4,701.221709872159,18231.7644566761,"Banteay Meanchey"
2012.10136986301,9,701.252713700232,18232.570556206,"Banteay Meanchey"
2012.1397260274,20,701.283717528304,18233.3766557359,"Banteay Meanchey"
2012.17808219178,37,701.314721356377,18234.1827552658,"Banteay Meanchey"
2012.21643835616,46,701.345725184449,18234.9888547957,"Banteay Meanchey"
2012.25479452055,60,701.376729012521,18235.7949543256,"Banteay Meanchey"
2012.29315068493,102,701.407732840594,18236.6010538554,"Banteay Meanchey"
2012.33150684932,156,701.438736668666,18237.4071533853,"Banteay Meanchey"
2012.3698630137,276,701.469740496738,18238.2132529152,"Banteay Meanchey"
2012.40821917808,313,701.500744324811,18239.0193524451,"Banteay Meanchey"
2012.44657534247,801,701.531748152883,18239.825451975,"Banteay Meanchey"
2012.48493150685,673,701.562751980956,18240.6315515048,"Banteay Meanchey"
2012.52328767123,561,701.593755809028,18241.4376510347,"Banteay Meanchey"
2012.56164383562,460,701.624759637101,18242.2437505646,"Banteay Meanchey"
2012.6,376,701.655763465173,18243.0498500945,"Banteay Meanchey"
2012.63835616438,326,701.686767293245,18243.8559496244,"Banteay Meanchey"
2012.67671232877,291,701.717771121318,18244.6620491543,"Banteay Meanchey"
2012.71506849315,256,701.74877494939,18245.4681486841,"Banteay Meanchey"
2012.75342465753,235,701.779778777462,18246.274248214,"Banteay Meanchey"
2012.79178082192,155,701.810474030047,18247.0723247812,"Banteay Meanchey"
2012.8301369863,88,701.840089268425,18247.8423209791,"Banteay Meanchey"
2012.86849315069,78,701.869704506804,18248.6123171769,"Banteay Meanchey"
2012.90684931507,50,701.899319745182,18249.3823133747,"Banteay Meanchey"
2012.94520547945,38,701.92893498356,18250.1523095726,"Banteay Meanchey"
2012.98356164384,36,701.958550221938,18250.9223057704,"Banteay Meanchey"
2013.01917808219,25,701.988165460317,18251.6923019682,"Banteay Meanchey"
2013.05753424658,14,702.017780698695,18252.4622981661,"Banteay Meanchey"
2013.09589041096,16,702.047395937073,18253.2322943639,"Banteay Meanchey"
2013.13424657534,20,702.077011175451,18254.0022905617,"Banteay Meanchey"
2013.17260273973,22,702.10662641383,18254.7722867596,"Banteay Meanchey"
2013.21095890411,25,702.136241652208,18255.5422829574,"Banteay Meanchey"
2013.24931506849,23,702.165856890586,18256.3122791552,"Banteay Meanchey"
2013.28767123288,35,702.195472128964,18257.0822753531,"Banteay Meanchey"
2013.32602739726,28,702.225087367343,18257.8522715509,"Banteay Meanchey"
2013.36438356164,35,702.254702605721,18258.6222677487,"Banteay Meanchey"
2013.40273972603,50,702.284317844099,18259.3922639466,"Banteay Meanchey"
2013.44109589041,65,702.313933082477,18260.1622601444,"Banteay Meanchey"
2013.47945205479,66,702.343548320856,18260.9322563422,"Banteay Meanchey"
2013.51780821918,73,702.373163559234,18261.7022525401,"Banteay Meanchey"
2013.55616438356,84,702.402778797612,18262.4722487379,"Banteay Meanchey"
2013.59452054795,68,702.43239403599,18263.2422449358,"Banteay Meanchey"
2013.63287671233,41,702.462009274369,18264.0122411336,"Banteay Meanchey"
2013.67123287671,26,702.491624512747,18264.7822373314,"Banteay Meanchey"
2013.7095890411,33,702.521239751125,18265.5522335293,"Banteay Meanchey"
2013.74794520548,16,702.550854989503,18266.3222297271,"Banteay Meanchey"
2013.78630136986,23,702.580492421763,18267.0928029658,"Banteay Meanchey"
2013.82465753425,26,702.610131159545,18267.8634101482,"Banteay Meanchey"
2013.86301369863,23,702.639769897327,18268.6340173305,"Banteay Meanchey"
2013.90136986301,17,702.669408635109,18269.4046245128,"Banteay Meanchey"
2013.9397260274,4,702.699047372891,18270.1752316952,"Banteay Meanchey"
2013.99726027397,5,702.728686110673,18270.9458388775,"Banteay Meanchey"
2014.1698630137,2,702.758324848455,18271.7164460598,"Banteay Meanchey"
2014.26575342466,3,702.787963586237,18272.4870532422,"Banteay Meanchey"
2014.36164383562,3,702.817602324019,18273.2576604245,"Banteay Meanchey"
2014.4,5,702.847241061801,18274.0282676068,"Banteay Meanchey"
2014.45753424658,3,702.876879799583,18274.7988747892,"Banteay Meanchey"
2014.49589041096,10,702.906518537365,18275.5694819715,"Banteay Meanchey"
2014.53424657534,9,702.936157275147,18276.3400891538,"Banteay Meanchey"
2014.57260273973,19,702.965796012929,18277.1106963362,"Banteay Meanchey"
2014.61095890411,27,702.995434750711,18277.8813035185,"Banteay Meanchey"
2014.64931506849,20,703.025073488493,18278.6519107008,"Banteay Meanchey"
2014.68767123288,11,703.054712226275,18279.4225178832,"Banteay Meanchey"
2014.72602739726,8,703.084350964057,18280.1931250655,"Banteay Meanchey"
2014.76438356164,8,703.113989701839,18280.9637322478,"Banteay Meanchey"
2014.80273972603,14,703.143628439621,18281.7343394301,"Banteay Meanchey"
2014.84109589041,8,703.173267177403,18282.5049466125,"Banteay Meanchey"
2014.87945205479,7,703.202905915185,18283.2755537948,"Banteay Meanchey"
2014.91780821918,4,703.232544652967,18284.0461609771,"Banteay Meanchey"
2014.95616438356,5,703.262183390749,18284.8167681595,"Banteay Meanchey"
2014.99452054795,5,703.291822128531,18285.5873753418,"Banteay Meanchey"
2015.03287671233,6,703.314815297357,18286.1851977313,"Banteay Meanchey"
2015.07123287671,3,703.334485681705,18286.6966277243,"Banteay Meanchey"
2015.12876712329,4,703.354156066052,18287.2080577174,"Banteay Meanchey"
2015.16712328767,6,703.3738264504,18287.7194877104,"Banteay Meanchey"
2015.20547945205,8,703.393496834748,18288.2309177034,"Banteay Meanchey"
2015.24383561644,10,703.413167219096,18288.7423476965,"Banteay Meanchey"
2015.28219178082,10,703.432837603443,18289.2537776895,"Banteay Meanchey"
2015.32054794521,14,703.452507987791,18289.7652076826,"Banteay Meanchey"
2015.35890410959,26,703.472178372139,18290.2766376756,"Banteay Meanchey"
2015.39726027397,34,703.491848756487,18290.7880676687,"Banteay Meanchey"
2015.43561643836,51,703.511519140834,18291.2994976617,"Banteay Meanchey"
2015.47397260274,40,703.531189525182,18291.8109276547,"Banteay Meanchey"
2015.51232876712,104,703.55085990953,18292.3223576478,"Banteay Meanchey"
2015.55068493151,148,703.570530293877,18292.8337876408,"Banteay Meanchey"
2015.58904109589,149,703.590200678225,18293.3452176339,"Banteay Meanchey"
2015.62739726027,171,703.609871062573,18293.8566476269,"Banteay Meanchey"
2015.66575342466,145,703.629541446921,18294.3680776199,"Banteay Meanchey"
2015.70410958904,163,703.649211831268,18294.879507613,"Banteay Meanchey"
2015.74246575342,125,703.668882215616,18295.390937606,"Banteay Meanchey"
2015.78082191781,90,703.688552599964,18295.9023675991,"Banteay Meanchey"
2015.81917808219,63,703.708222984311,18296.4137975921,"Banteay Meanchey"
2015.85753424658,35,703.727893368659,18296.9252275851,"Banteay Meanchey"
2015.89589041096,29,703.747563753007,18297.4366575782,"Banteay Meanchey"
2015.93424657534,18,703.767234137355,18297.9480875712,"Banteay Meanchey"
2015.97260273973,28,703.786904521702,18298.4595175643,"Banteay Meanchey"
2016.01095890411,19,703.795963568769,18298.695052788,"Banteay Meanchey"
2016.04931506849,9,703.78834765725,18298.4970390885,"Banteay Meanchey"
2016.08767123288,12,703.780731745731,18298.299025389,"Banteay Meanchey"
2016.12602739726,13,703.773115834212,18298.1010116895,"Banteay Meanchey"
2016.16438356164,8,703.765499922693,18297.90299799,"Banteay Meanchey"
2016.20273972603,9,703.757884011174,18297.7049842905,"Banteay Meanchey"
2016.24109589041,9,703.750268099655,18297.506970591,"Banteay Meanchey"
2016.31780821918,13,703.742652188136,18297.3089568915,"Banteay Meanchey"
2016.35616438356,13,703.735036276617,18297.110943192,"Banteay Meanchey"
2016.39452054795,13,703.727420365098,18296.9129294925,"Banteay Meanchey"
2016.43287671233,29,703.719804453579,18296.7149157931,"Banteay Meanchey"
2016.47123287671,43,703.71218854206,18296.5169020936,"Banteay Meanchey"
2016.5095890411,55,703.704572630541,18296.3188883941,"Banteay Meanchey"
2016.54794520548,65,703.696956719022,18296.1208746946,"Banteay Meanchey"
2016.58630136986,72,703.689340807503,18295.9228609951,"Banteay Meanchey"
2016.62465753425,55,703.681724895984,18295.7248472956,"Banteay Meanchey"
2016.66301369863,65,703.674108984465,18295.5268335961,"Banteay Meanchey"
2016.70136986301,46,703.666493072946,18295.3288198966,"Banteay Meanchey"
2016.7397260274,62,703.658877161427,18295.1308061971,"Banteay Meanchey"
2016.77808219178,41,703.651261249908,18294.9327924976,"Banteay Meanchey"
2016.81643835616,45,703.643645338389,18294.7347787981,"Banteay Meanchey"
2016.85479452055,23,703.63602942687,18294.5367650986,"Banteay Meanchey"
2016.89315068493,13,703.628413515351,18294.3387513991,"Banteay Meanchey"
2016.93150684932,6,703.620797603832,18294.1407376996,"Banteay Meanchey"
2016.9698630137,8,703.613181692313,18293.9427240001,"Banteay Meanchey"
2017.00547945205,3,703.600978344714,18293.6254369626,"Banteay Meanchey"
2017.04383561644,5,703.552075508465,18292.3539632201,"Banteay Meanchey"
2017.08219178082,4,703.503172672217,18291.0824894776,"Banteay Meanchey"
2017.1397260274,2,703.454269835969,18289.8110157352,"Banteay Meanchey"
2017.17808219178,4,703.405366999721,18288.5395419927,"Banteay Meanchey"
2017.21643835616,2,703.356464163473,18287.2680682503,"Banteay Meanchey"
2017.25479452055,5,703.307561327225,18285.9965945078,"Banteay Meanchey"
2017.29315068493,6,703.258658490977,18284.7251207654,"Banteay Meanchey"
2017.35068493151,4,703.209755654729,18283.4536470229,"Banteay Meanchey"
2017.38904109589,15,703.160852818481,18282.1821732805,"Banteay Meanchey"
2017.42739726027,27,703.111949982233,18280.910699538,"Banteay Meanchey"
2017.46575342466,35,703.063047145984,18279.6392257956,"Banteay Meanchey"
2017.50410958904,49,703.014144309736,18278.3677520531,"Banteay Meanchey"
2017.54246575342,40,702.965241473488,18277.0962783107,"Banteay Meanchey"
2017.58082191781,52,702.91633863724,18275.8248045682,"Banteay Meanchey"
2017.61917808219,43,702.867435800992,18274.5533308258,"Banteay Meanchey"
2017.65753424658,61,702.818532964744,18273.2818570833,"Banteay Meanchey"
2017.69589041096,35,702.769630128496,18272.0103833409,"Banteay Meanchey"
2017.73424657534,42,702.720727292248,18270.7389095984,"Banteay Meanchey"
2017.77260273973,34,702.671824456,18269.467435856,"Banteay Meanchey"
2017.81095890411,16,702.622921619752,18268.1959621135,"Banteay Meanchey"
2017.84931506849,16,702.574018783503,18266.9244883711,"Banteay Meanchey"
2017.88767123288,17,702.525115947255,18265.6530146286,"Banteay Meanchey"
2017.92602739726,13,702.476213111007,18264.3815408862,"Banteay Meanchey"
