"provname","year","biweek","epiyr","beta","betahigh","betalow","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag","time","cases","births","pop"
"Kampong Cham",2012,26,"2012",0.000236719676560501,NA,NA,28.5580697133333,9.390864369874e-05,0.09390864369874,28.5901734571429,3.38482142857143,2012.96153846154,44,959.098516692721,1021448.49040288
"Kampong Cham",2012,3,"2012",0.000199626359434313,NA,NA,29.9520731642857,0.000589456253692143,0.589456253692143,26.9247746357143,0.180782910105429,2012.07692307692,11,958.218952784568,1006801.94968172
"Kampong Cham",2012,4,"2012",0.000214210897974146,NA,NA,29.7496955714286,0.00196976689061129,1.96976689061129,27.8016604642858,0.09390864369874,2012.11538461538,15,958.258040415607,1007438.75580003
"Kampong Cham",2012,5,"2012",0.000227105996154522,NA,NA,31.4553944214286,0.00172109728068071,1.72109728068071,28.4531222214286,0.589456253692143,2012.15384615385,20,958.297128046646,1008075.56191835
"Kampong Cham",2012,6,"2012",0.000222288820065658,NA,NA,30.8414673,0.00251819402392643,2.51819402392643,28.0064634214286,1.96976689061129,2012.19230769231,33,958.336215677685,1008712.36803666
"Kampong Cham",2012,7,"2012",0.000219066781913711,NA,NA,29.9741929357143,0.00284831494681779,2.84831494681779,27.8603521714286,1.72109728068071,2012.23076923077,32,958.375303308724,1009349.17415497
"Kampong Cham",2012,8,"2012",0.000216502138329098,NA,NA,30.59387825,0.00301014285714286,3.01014285714286,27.6098356571429,2.51819402392643,2012.26923076923,59,958.414390939763,1009985.98027328
"Kampong Cham",2012,9,"2012",0.000234732546286193,NA,NA,30.9221762785714,0.00386975,3.86975,28.5580697133333,2.84831494681779,2012.30769230769,99,958.453478570803,1010622.78639159
"Kampong Cham",2013,1,"2019",2.21483453008548e-05,2.3756147678878e-05,2.06319362227049e-05,27.2680103928571,0.000420813865648,0.420813865648,29.9520731642857,3.01014285714286,2013,9,959.135853679242,1022095.85095619
"Kampong Cham",2013,10,"2019",3.69650770352934e-05,3.90688843830754e-05,3.49691935847392e-05,30.38509685,0.00553092142857143,5.53092142857143,29.7496955714286,3.86975,2013.34615384615,42,959.471886557939,1027991.17951046
"Kampong Cham",2013,11,"2019",4.89363699242327e-05,5.16987672791605e-05,4.63164660622442e-05,29.9059530928572,0.00601066428571429,6.01066428571429,31.4553944214286,0.420813865648,2013.38461538462,56,959.509223544461,1028646.21601649
"Kampong Cham",2013,12,"2019",3.36654375395927e-05,3.57820016721664e-05,3.1669589349184e-05,28.9733293285714,0.00976040714285714,9.76040714285714,30.8414673,5.53092142857143,2013.42307692308,232,959.546560530983,1029301.25252252
"Kampong Cham",2013,13,"2019",3.46409107578284e-05,3.68353538557905e-05,3.25728319243678e-05,29.0282104285715,0.00641887857142857,6.41887857142857,29.9741929357143,6.01066428571429,2013.46153846154,248,959.583897517505,1029956.28902855
"Kampong Cham",2013,14,"2019",3.94298645839318e-05,4.19390848086607e-05,3.70660870867032e-05,28.4862040142858,0.00673903571428571,6.73903571428571,30.59387825,9.76040714285714,2013.5,252,959.621234504027,1030611.32553458
"Kampong Cham",2013,15,"2019",2.42444024938733e-05,2.58608586981556e-05,2.27257488259712e-05,27.3247995285715,0.00884311428571428,8.84311428571428,30.9221762785714,6.41887857142857,2013.53846153846,438,959.658571490549,1031266.36204061
"Kampong Cham",2013,16,"2019",2.80505684519102e-05,2.98761686841528e-05,2.63328462955166e-05,27.8296218857143,0.0112085214285714,11.2085214285714,27.2680103928571,6.73903571428571,2013.57692307692,144,959.695908477071,1031921.39854664
"Kampong Cham",2013,17,"2019",2.72136312147614e-05,2.89611253000674e-05,2.55681518725493e-05,28.5111498785715,0.00577627142857143,5.77627142857143,30.38509685,8.84311428571428,2013.61538461538,120,959.733266860535,1032576.43505267
"Kampong Cham",2013,18,"2019",2.46064615937731e-05,2.61633505585316e-05,2.31393319131372e-05,28.4572962785714,0.00538217142857143,5.38217142857143,29.9059530928572,11.2085214285714,2013.65384615385,137,959.770633473593,1033231.4715587
"Kampong Cham",2013,19,"2019",1.91232634312301e-05,2.03464832680469e-05,1.79710537193453e-05,27.2842429571429,0.0112208714285714,11.2208714285714,28.9733293285714,5.77627142857143,2013.69230769231,78,959.808000086651,1033886.50806473
"Kampong Cham",2013,2,"2019",1.65739259955179e-05,1.78575159118781e-05,1.53674307767596e-05,28.0305643428572,9.17826058098643e-05,0.0917826058098643,29.0282104285715,5.38217142857143,2013.03846153846,17,959.173190665764,1022750.88746222
"Kampong Cham",2013,20,"2019",2.1637795598522e-05,2.29943924107475e-05,2.03580130088504e-05,26.8817363357143,0.00994807142857143,9.94807142857143,28.4862040142858,11.2208714285714,2013.73076923077,47,959.845366699708,1034541.54457076
"Kampong Cham",2013,21,"2019",2.49187977321312e-05,2.64407619082352e-05,2.34807073148791e-05,27.8032907928572,0.00415422142857143,4.15422142857143,27.3247995285715,0.0917826058098643,2013.76923076923,72,959.882733312766,1035196.58107679
"Kampong Cham",2013,22,"2019",2.27158995211661e-05,2.41096078906301e-05,2.13991748065722e-05,28.1674524714286,0.000557846623798071,0.557846623798071,27.8296218857143,9.94807142857143,2013.80769230769,64,959.920099925824,1035851.61758282
"Kampong Cham",2013,23,"2019",2.24234663433132e-05,2.37977896163346e-05,2.1124715164046e-05,27.6114635285714,0.0099309,9.9309,28.5111498785715,4.15422142857143,2013.84615384615,54,959.957466538881,1036506.65408885
"Kampong Cham",2013,24,"2019",1.75953181494089e-05,1.87271835142806e-05,1.65277338116325e-05,27.2283218857143,0.00194008162849622,1.94008162849622,28.4572962785714,0.557846623798071,2013.88461538462,29,959.994833151939,1037161.69059488
"Kampong Cham",2013,25,"2019",1.91302037580796e-05,2.03577787688268e-05,1.7971189693051e-05,26.7894658285715,0.00156931744437152,1.56931744437152,27.2842429571429,9.9309,2013.92307692308,19,960.032199764997,1037816.72710091
