"year","lambda","N_sero","llik","convergence","lci","uci","provname"
2003,0.101453735683923,2,601.714462508901,0,0.00649147287669029,0.196415998491156,"Kep"
2004,0.0779047515443481,2,601.714462508901,0,0,0.215724948508297,"Kep"
2005,0.20664255239527,2,601.714462508901,0,0.0688731727230374,0.344411932067503,"Kep"
2006,0.115063180056656,2,601.714462508901,0,0,0.241422954583576,"Kep"
2007,0.301710318092115,2,601.714462508901,0,0.204654027275771,0.398766608908459,"Kep"
2008,1e-07,2,601.714462508901,0,0,0.108961882167496,"Kep"
2009,0.0736222810325742,2,601.714462508901,0,0,0.200312780097123,"Kep"
2010,0.253574198259563,2,601.714462508901,0,0.158000492617287,0.349147903901839,"Kep"
2011,0.122752142339958,2,601.714462508901,0,0.0256319794586191,0.219872305221297,"Kep"
2012,0.123465617744124,2,601.714462508901,0,0.0289437608039119,0.217987474684337,"Kep"
2013,0.133650870746889,2,601.714462508901,0,0.0435839310069677,0.22371781048681,"Kep"
2014,1e-07,2,601.714462508901,0,0,0.107583816543969,"Kep"
2015,0.136572207654005,2,601.714462508901,0,0.0228744587126634,0.250269956595346,"Kep"
2016,0.169710383515652,2,601.714462508901,0,0.0751660676068611,0.264254699424444,"Kep"
2017,0.0758349298346341,2,601.714462508901,0,0.00923199487895984,0.142437864790308,"Kep"
2018,0.106367931683635,2,601.714462508901,0,0.0386827237303433,0.174053139636927,"Kep"
2019,0.104761391579591,2,601.714462508901,0,0.0605444215130881,0.148978361646094,"Kep"
2020,0.0336290215100661,2,601.714462508901,0,0,0.163834966864196,"Kep"
1990,1e-07,2,1134.5619712253,0,0,0.904819228785756,"Koh Kong"
1991,0.432737567412762,2,1134.5619712253,0,0,1.11959910711616,"Koh Kong"
1992,0.113300544307454,2,1134.5619712253,0,0,0.678644715374597,"Koh Kong"
1993,0.109338951543764,2,1134.5619712253,0,0,0.602305322429593,"Koh Kong"
1994,0.233932690988802,2,1134.5619712253,0,0,0.666940982529747,"Koh Kong"
1995,0.282758317919203,2,1134.5619712253,0,0,0.654484494707757,"Koh Kong"
1996,0.251490957207092,2,1134.5619712253,0,0,0.568128905692353,"Koh Kong"
1997,0.32027029628601,2,1134.5619712253,0,0.0513134736062731,0.589227118965747,"Koh Kong"
1998,0.280409722862697,2,1134.5619712253,0,0.0524351327962553,0.508384312929138,"Koh Kong"
1999,0.208172976621519,2,1134.5619712253,0,0.0105837373936753,0.405762215849363,"Koh Kong"
2000,0.255893592344204,2,1134.5619712253,0,0.0839763546325479,0.427810830055859,"Koh Kong"
2001,0.250124220448031,2,1134.5619712253,0,0.108786086628971,0.391462354267092,"Koh Kong"
2002,0.181225908395915,2,1134.5619712253,0,0.081126687499176,0.281325129292654,"Koh Kong"
2003,0.257707852280208,2,1134.5619712253,0,0.164860503894859,0.350555200665556,"Koh Kong"
2004,0.211753831646993,2,1134.5619712253,0,0.121363063209269,0.302144600084717,"Koh Kong"
2005,0.294814062532962,2,1134.5619712253,0,0.221263323122559,0.368364801943365,"Koh Kong"
2006,0.180408980989017,2,1134.5619712253,0,0.109858476124787,0.250959485853248,"Koh Kong"
2007,0.25619329200042,2,1134.5619712253,0,0.194459343994223,0.317927240006616,"Koh Kong"
2008,0.176838344533938,2,1134.5619712253,0,0.108039732204887,0.245636956862989,"Koh Kong"
2009,0.251391842105102,2,1134.5619712253,0,0.183673841109647,0.319109843100557,"Koh Kong"
2010,0.318162151091125,2,1134.5619712253,0,0.258803097236723,0.377521204945528,"Koh Kong"
2011,0.118328462529832,2,1134.5619712253,0,0.0585681576626591,0.178088767397006,"Koh Kong"
2012,0.281188398050047,2,1134.5619712253,0,0.227524520928003,0.334852275172091,"Koh Kong"
2013,0.182766772246603,2,1134.5619712253,0,0.140976066882214,0.224557477610992,"Koh Kong"
2014,1e-07,2,1134.5619712253,0,0,0.0778784532897553,"Koh Kong"
2015,0.191060791109476,2,1134.5619712253,0,0.10685996738188,0.275261614837071,"Koh Kong"
2016,0.0585884663061104,2,1134.5619712253,0,0,0.132588125458021,"Koh Kong"
2017,0.171226442499873,2,1134.5619712253,0,0.106188506911414,0.236264378088331,"Koh Kong"
2018,0.165068230427822,2,1134.5619712253,0,0.115064837586475,0.215071623269169,"Koh Kong"
2019,0.227190262511281,2,1134.5619712253,0,0.190757638250825,0.263622886771737,"Koh Kong"
2020,0.521567560890809,2,1134.5619712253,0,0.445349706018728,0.597785415762891,"Koh Kong"
1984,0.179327165334129,2,2261.874742191,0,0,0.765947614503375,"Kratie"
1985,0.0781330165570574,2,2261.874742191,0,0,0.625789322654959,"Kratie"
1986,0.0392444100731473,2,2261.874742191,0,0,0.57003217179421,"Kratie"
1987,0.104763260285389,2,2261.874742191,0,0,0.612695610353536,"Kratie"
1988,0.0125338202739175,2,2261.874742191,0,0,0.501191056331674,"Kratie"
1989,1e-07,2,2261.874742191,0,0,0.465994126417776,"Kratie"
1990,1e-07,2,2261.874742191,0,0,0.422131651717847,"Kratie"
1991,0.229517624215153,2,2261.874742191,0,0,0.60575127917844,"Kratie"
1992,0.335836394893932,2,2261.874742191,0,0.0106181024602568,0.661054687327606,"Kratie"
1993,0.276474670743054,2,2261.874742191,0,0,0.553442056954792,"Kratie"
1994,0.205979255966843,2,2261.874742191,0,0,0.44920803221703,"Kratie"
1995,0.222106881172106,2,2261.874742191,0,0.00722709040595904,0.436986671938253,"Kratie"
1996,0.325978414283338,2,2261.874742191,0,0.142746563835052,0.509210264731624,"Kratie"
1997,0.217882532220943,2,2261.874742191,0,0.0604186071474253,0.37534645729446,"Kratie"
1998,0.247395554571172,2,2261.874742191,0,0.108469249795615,0.386321859346729,"Kratie"
1999,0.255083211082962,2,2261.874742191,0,0.133881838967835,0.376284583198088,"Kratie"
2000,0.184258830973227,2,2261.874742191,0,0.0783460681175471,0.290171593828908,"Kratie"
2001,0.247478690295549,2,2261.874742191,0,0.157114794265725,0.337842586325373,"Kratie"
2002,0.40068845099197,2,2261.874742191,0,0.339952395085292,0.461424506898649,"Kratie"
2003,0.405073055016302,2,2261.874742191,0,0.354747737072084,0.455398372960519,"Kratie"
2004,0.155985818814904,2,2261.874742191,0,0.108096071262433,0.203875566367375,"Kratie"
2005,0.170569866488602,2,2261.874742191,0,0.117016960990983,0.22412277198622,"Kratie"
2006,0.244395530519681,2,2261.874742191,0,0.19722212905729,0.291568931982072,"Kratie"
2007,0.31253740191896,2,2261.874742191,0,0.26950331209136,0.355571491746559,"Kratie"
2008,0.181796536924567,2,2261.874742191,0,0.134143218709254,0.22944985513988,"Kratie"
2009,0.362171756588012,2,2261.874742191,0,0.318131689444606,0.406211823731418,"Kratie"
2010,0.17306919167815,2,2261.874742191,0,0.129980225180484,0.216158158175816,"Kratie"
2011,0.201280436236671,2,2261.874742191,0,0.158026986832972,0.244533885640371,"Kratie"
2012,0.193488163518973,2,2261.874742191,0,0.152923929660157,0.23405239737779,"Kratie"
2013,0.191619734586858,2,2261.874742191,0,0.14809054866333,0.235148920510387,"Kratie"
2014,0.081065143849391,2,2261.874742191,0,0.0334201043248988,0.128710183373883,"Kratie"
2015,0.23605783148326,2,2261.874742191,0,0.195458856260512,0.276656806706007,"Kratie"
2016,0.0857323519950483,2,2261.874742191,0,0.0493032883677691,0.122161415622327,"Kratie"
2017,0.0799651099453775,2,2261.874742191,0,0.038638484939291,0.121291734951464,"Kratie"
2018,0.243947907808007,2,2261.874742191,0,0.207189704428362,0.280706111187651,"Kratie"
2019,0.191014649660702,2,2261.874742191,0,0.165537734009256,0.216491565312149,"Kratie"
2020,0.111156363608651,2,2261.874742191,0,0.0825178322930329,0.139794894924268,"Kratie"
1989,0.0451700554152611,2,1053.15446399903,0,0,0.183130514058109,"Mondul Kiri"
1990,0.0970983281011029,2,1053.15446399903,0,0,0.229635157922697,"Mondul Kiri"
1991,0.0673469459837831,2,1053.15446399903,0,0,0.19395780815564,"Mondul Kiri"
1992,0.0611450907284124,2,1053.15446399903,0,0,0.183409074533897,"Mondul Kiri"
1993,0.0645067899497669,2,1053.15446399903,0,0,0.182500934947811,"Mondul Kiri"
1994,0.0526059716499384,2,1053.15446399903,0,0,0.166018485805228,"Mondul Kiri"
1995,0.0847712171341247,2,1053.15446399903,0,0,0.193414197586668,"Mondul Kiri"
1996,0.0684222858500356,2,1053.15446399903,0,0,0.172599572185975,"Mondul Kiri"
1997,0.0646822141037362,2,1053.15446399903,0,0,0.16493651358091,"Mondul Kiri"
1998,0.0782654129921153,2,1053.15446399903,0,0,0.173832083300998,"Mondul Kiri"
1999,0.0752261173402829,2,1053.15446399903,0,0,0.165859061681344,"Mondul Kiri"
2000,0.0943094947199569,2,1053.15446399903,0,0.00862816326983742,0.179990826170076,"Mondul Kiri"
2001,0.0773917338825321,2,1053.15446399903,0,0,0.158968721058491,"Mondul Kiri"
2002,0.104615477387089,2,1053.15446399903,0,0.0291921010877616,0.180038853686416,"Mondul Kiri"
2003,0.060446543056904,2,1053.15446399903,0,0,0.128656243084485,"Mondul Kiri"
2004,0.0619677257882615,2,1053.15446399903,0,0,0.129737496673883,"Mondul Kiri"
2005,0.0703371192825564,2,1053.15446399903,0,0.00360067204293248,0.13707356652218,"Mondul Kiri"
2006,0.0905655813765736,2,1053.15446399903,0,0.0308933305651604,0.150237832187987,"Mondul Kiri"
2007,0.0829963519671779,2,1053.15446399903,0,0.0324127461129391,0.133579957821417,"Mondul Kiri"
2008,0.134981880686385,2,1053.15446399903,0,0.0884026082043312,0.181561153168438,"Mondul Kiri"
2009,1e-07,2,1053.15446399903,0,0,0.0507470622492656,"Mondul Kiri"
2010,0.0648644802604415,2,1053.15446399903,0,0.0124265719132601,0.117302388607623,"Mondul Kiri"
2011,0.113525793300426,2,1053.15446399903,0,0.0696877195213886,0.157363867079463,"Mondul Kiri"
2012,0.10645418851802,2,1053.15446399903,0,0.0700185878224933,0.142889789213547,"Mondul Kiri"
2013,1e-07,2,1053.15446399903,0,0,0.0427247714304929,"Mondul Kiri"
2014,0.0655879629898696,2,1053.15446399903,0,0.0194821649455557,0.111693761034183,"Mondul Kiri"
2015,0.124518253302514,2,1053.15446399903,0,0.0848572126837395,0.164179293921288,"Mondul Kiri"
2016,0.180599150435364,2,1053.15446399903,0,0.154864970546823,0.206333330323906,"Mondul Kiri"
2017,1e-07,2,1053.15446399903,0,0,0.031904597898763,"Mondul Kiri"
2018,0.078272221617821,2,1053.15446399903,0,0.042722239242289,0.113822203993353,"Mondul Kiri"
2019,0.112467852091244,2,1053.15446399903,0,0.0905399125420162,0.134395791640471,"Mondul Kiri"
2020,0.456645227843681,2,1053.15446399903,0,0.264937910311033,0.648352545376329,"Mondul Kiri"
1991,0.299936610577938,2,2471.59915082424,0,0.0278064345906879,0.572066786565189,"Otdar Meanchey"
1992,0.274850306636756,2,2471.59915082424,0,0.0395492574593581,0.510151355814153,"Otdar Meanchey"
1993,0.178293241019037,2,2471.59915082424,0,0,0.386091683770384,"Otdar Meanchey"
1994,0.242346295678824,2,2471.59915082424,0,0.056813683804993,0.427878907552654,"Otdar Meanchey"
1995,0.247756259648853,2,2471.59915082424,0,0.0847462374996582,0.410766281798048,"Otdar Meanchey"
1996,0.236255014538593,2,2471.59915082424,0,0.093320039060404,0.379189990016781,"Otdar Meanchey"
1997,0.235524106001397,2,2471.59915082424,0,0.108966936026319,0.362081275976475,"Otdar Meanchey"
1998,0.222252503806664,2,2471.59915082424,0,0.109750181910296,0.334754825703032,"Otdar Meanchey"
1999,0.234545694121576,2,2471.59915082424,0,0.134758554950273,0.334332833292878,"Otdar Meanchey"
2000,0.235118581663909,2,2471.59915082424,0,0.14789200240408,0.322345160923738,"Otdar Meanchey"
2001,0.262346433765339,2,2471.59915082424,0,0.188229950359252,0.336462917171427,"Otdar Meanchey"
2002,0.213419801979126,2,2471.59915082424,0,0.15627768409682,0.270561919861431,"Otdar Meanchey"
2003,0.235490899593902,2,2471.59915082424,0,0.196019490503378,0.274962308684426,"Otdar Meanchey"
2004,0.258875319919669,2,2471.59915082424,0,0.213548109479165,0.304202530360174,"Otdar Meanchey"
2005,0.295678099846297,2,2471.59915082424,0,0.251156003446421,0.340200196246172,"Otdar Meanchey"
2006,0.24074557558568,2,2471.59915082424,0,0.200346166313867,0.281144984857493,"Otdar Meanchey"
2007,0.31148011648665,2,2471.59915082424,0,0.279376241696915,0.343583991276385,"Otdar Meanchey"
2008,0.237087391917379,2,2471.59915082424,0,0.20598438816903,0.268190395665727,"Otdar Meanchey"
2009,0.27939684172942,2,2471.59915082424,0,0.241593605743674,0.317200077715166,"Otdar Meanchey"
2010,0.237751987379767,2,2471.59915082424,0,0.202826417462084,0.27267755729745,"Otdar Meanchey"
2011,0.196743755791072,2,2471.59915082424,0,0.167586715310881,0.225900796271263,"Otdar Meanchey"
2012,0.232382382192268,2,2471.59915082424,0,0.210197572180439,0.254567192204096,"Otdar Meanchey"
2013,0.197321776718034,2,2471.59915082424,0,0.17601437198239,0.218629181453679,"Otdar Meanchey"
2014,0.0950542162952208,2,2471.59915082424,0,0.0640466370502018,0.12606179554024,"Otdar Meanchey"
2015,0.201102537981483,2,2471.59915082424,0,0.173655793859801,0.228549282103164,"Otdar Meanchey"
2016,0.158013442233149,2,2471.59915082424,0,0.134455124704594,0.181571759761705,"Otdar Meanchey"
2017,0.0824526098207033,2,2471.59915082424,0,0.0580471472277598,0.106858072413647,"Otdar Meanchey"
2018,0.187078107040074,2,2471.59915082424,0,0.164499139121144,0.209657074959003,"Otdar Meanchey"
2019,0.218836559859392,2,2471.59915082424,0,0.203134675146407,0.234538444572377,"Otdar Meanchey"
2020,0.0500807487278406,2,2471.59915082424,0,0.0289123102128103,0.0712491872428708,"Otdar Meanchey"
1996,0.0714437163856734,2,1197.24636524279,0,0,0.358538061412894,"Pailin"
1997,1e-07,2,1197.24636524279,0,0,0.265624999353293,"Pailin"
1998,0.0992341869399093,2,1197.24636524279,0,0,0.345688199184694,"Pailin"
1999,0.203922468643112,2,1197.24636524279,0,0,0.431960960703762,"Pailin"
2000,0.148123990266447,2,1197.24636524279,0,0,0.353351200777966,"Pailin"
2001,0.214463610985035,2,1197.24636524279,0,0.0292229978516257,0.399704224118445,"Pailin"
2002,0.161979474422626,2,1197.24636524279,0,0,0.330267027948696,"Pailin"
2003,0.155151661368824,2,1197.24636524279,0,0.00146049425060862,0.308842828487039,"Pailin"
2004,0.208481117438943,2,1197.24636524279,0,0.0789986153107529,0.337963619567133,"Pailin"
2005,0.288134576837716,2,1197.24636524279,0,0.191985168017503,0.384283985657929,"Pailin"
2006,0.312165377795638,2,1197.24636524279,0,0.234465840067358,0.389864915523918,"Pailin"
2007,0.231018061022744,2,1197.24636524279,0,0.165474623455069,0.29656149859042,"Pailin"
2008,0.144978771824855,2,1197.24636524279,0,0.0799112141188283,0.210046329530881,"Pailin"
2009,0.227850706513344,2,1197.24636524279,0,0.157326910668806,0.298374502357883,"Pailin"
2010,0.26401513552679,2,1197.24636524279,0,0.205411186241647,0.322619084811934,"Pailin"
2011,0.158379982427945,2,1197.24636524279,0,0.11177730498299,0.204982659872901,"Pailin"
2012,0.222024308119692,2,1197.24636524279,0,0.180337429272445,0.263711186966939,"Pailin"
2013,0.140264856634614,2,1197.24636524279,0,0.10010211479055,0.180427598478677,"Pailin"
2014,0.0814736064871392,2,1197.24636524279,0,0.0357757306701529,0.127171482304126,"Pailin"
2015,0.110448498302951,2,1197.24636524279,0,0.0615310689749695,0.159365927630933,"Pailin"
2016,0.039431860166763,2,1197.24636524279,0,0,0.0957281223247214,"Pailin"
2017,0.0562460060520113,2,1197.24636524279,0,0,0.122711497572524,"Pailin"
2018,0.174479413187616,2,1197.24636524279,0,0.11770379985619,0.231255026519042,"Pailin"
2019,0.256389612151602,2,1197.24636524279,0,0.224451742037437,0.288327482265766,"Pailin"
2020,0.140264632806082,2,1197.24636524279,0,0.0955827087094893,0.184946556902675,"Pailin"
1985,0.193390059252766,2,11808.8778281788,0,0,0.659870595305739,"Phnom Penh"
1986,0.0505360612660336,2,11808.8778281788,0,0,0.474975347153166,"Phnom Penh"
1987,0.000677062697882407,2,11808.8778281788,0,0,0.388665569270326,"Phnom Penh"
1988,0.154357195890587,2,11808.8778281788,0,0,0.502094250284879,"Phnom Penh"
1989,0.792060289674858,2,11808.8778281788,0,0.516507159777988,1.06761341957173,"Phnom Penh"
1990,0.851149507963721,2,11808.8778281788,0,0.667247296576322,1.03505171935112,"Phnom Penh"
1991,0.697313411783214,2,11808.8778281788,0,0.574081831175777,0.82054499239065,"Phnom Penh"
1992,0.45412623182178,2,11808.8778281788,0,0.363579995460567,0.544672468182993,"Phnom Penh"
1993,0.471711783232727,2,11808.8778281788,0,0.400400065181165,0.543023501284289,"Phnom Penh"
1994,0.394669723802891,2,11808.8778281788,0,0.337735586927998,0.451603860677785,"Phnom Penh"
1995,0.328545542896852,2,11808.8778281788,0,0.281393327165243,0.37569775862846,"Phnom Penh"
1996,0.295642647528212,2,11808.8778281788,0,0.255646299051102,0.335638996005322,"Phnom Penh"
1997,0.253953903601952,2,11808.8778281788,0,0.219399673616234,0.28850813358767,"Phnom Penh"
1998,0.217836760256057,2,11808.8778281788,0,0.187495556159882,0.248177964352232,"Phnom Penh"
1999,0.202526283178335,2,11808.8778281788,0,0.175693307331189,0.229359259025481,"Phnom Penh"
2000,0.201292269593924,2,11808.8778281788,0,0.177644223697532,0.224940315490317,"Phnom Penh"
2001,0.222578183892147,2,11808.8778281788,0,0.202648097981552,0.242508269802741,"Phnom Penh"
2002,0.158556068034045,2,11808.8778281788,0,0.144667894994281,0.172444241073808,"Phnom Penh"
2003,0.22393174860867,2,11808.8778281788,0,0.210625019108568,0.237238478108772,"Phnom Penh"
2004,0.267943580309169,2,11808.8778281788,0,0.254344337335141,0.281542823283198,"Phnom Penh"
2005,0.262478892598767,2,11808.8778281788,0,0.249036044181473,0.27592174101606,"Phnom Penh"
2006,0.267549397973439,2,11808.8778281788,0,0.256068972526554,0.279029823420323,"Phnom Penh"
2007,0.229575585273513,2,11808.8778281788,0,0.220156354786008,0.238994815761018,"Phnom Penh"
2008,0.243843290141413,2,11808.8778281788,0,0.23258584778105,0.255100732501775,"Phnom Penh"
2009,0.254778373475721,2,11808.8778281788,0,0.243145035044123,0.266411711907319,"Phnom Penh"
2010,0.309658904290305,2,11808.8778281788,0,0.298677439045149,0.32064036953546,"Phnom Penh"
2011,0.154802075524025,2,11808.8778281788,0,0.145260684645517,0.164343466402533,"Phnom Penh"
2012,0.197700814693516,2,11808.8778281788,0,0.188403161674027,0.206998467713005,"Phnom Penh"
2013,0.179885935454331,2,11808.8778281788,0,0.169859429595125,0.189912441313537,"Phnom Penh"
2014,0.148951181912694,2,11808.8778281788,0,0.138174230488138,0.15972813333725,"Phnom Penh"
2015,0.142730473324969,2,11808.8778281788,0,0.132961266218841,0.152499680431098,"Phnom Penh"
2016,0.133699392735933,2,11808.8778281788,0,0.124850569733058,0.142548215738807,"Phnom Penh"
2017,0.100942863081226,2,11808.8778281788,0,0.0930351738973041,0.108850552265149,"Phnom Penh"
2018,0.210551328835159,2,11808.8778281788,0,0.203540610293119,0.217562047377199,"Phnom Penh"
2019,0.316684768158279,2,11808.8778281788,0,0.309809596339336,0.323559939977221,"Phnom Penh"
2020,0.354724704943858,2,11808.8778281788,0,0.342123219469827,0.367326190417889,"Phnom Penh"
1990,1e-07,2,9385.56353274123,0,0,0.133434156943404,"Preah Sihanouk"
1991,1e-07,2,9385.56353274123,0,0,0.115062973971055,"Preah Sihanouk"
1992,1e-07,2,9385.56353274123,0,0,0.114725120274964,"Preah Sihanouk"
1993,0.0185300112440447,2,9385.56353274123,0,0,0.129846054275805,"Preah Sihanouk"
1994,0.0436633684089813,2,9385.56353274123,0,0,0.149916853498413,"Preah Sihanouk"
1995,0.0740577079207312,2,9385.56353274123,0,0,0.175140944748708,"Preah Sihanouk"
1996,0.139538791636984,2,9385.56353274123,0,0.0448795919057546,0.234197991368214,"Preah Sihanouk"
1997,0.0871538697013226,2,9385.56353274123,0,0,0.175173057837159,"Preah Sihanouk"
1998,0.155061817363479,2,9385.56353274123,0,0.0732373110562368,0.23688632367072,"Preah Sihanouk"
1999,0.11863473513484,2,9385.56353274123,0,0.0428271410832491,0.194442329186432,"Preah Sihanouk"
2000,0.112218659495541,2,9385.56353274123,0,0.0414846905342513,0.18295262845683,"Preah Sihanouk"
2001,0.160422898587029,2,9385.56353274123,0,0.09546952725033,0.225376269923728,"Preah Sihanouk"
2002,0.228627056558821,2,9385.56353274123,0,0.176485520524681,0.280768592592961,"Preah Sihanouk"
2003,0.166289323263943,2,9385.56353274123,0,0.12559189788087,0.206986748647017,"Preah Sihanouk"
2004,0.142203233342855,2,9385.56353274123,0,0.105446680274259,0.178959786411451,"Preah Sihanouk"
2005,0.216323101537351,2,9385.56353274123,0,0.184745330264006,0.247900872810695,"Preah Sihanouk"
2006,0.0481591292841557,2,9385.56353274123,0,0.0219044253149253,0.0744138332533861,"Preah Sihanouk"
2007,0.304312280020401,2,9385.56353274123,0,0.278293769340275,0.330330790700527,"Preah Sihanouk"
2008,0.0101769384163613,2,9385.56353274123,0,0.00239062744486769,0.017963249387855,"Preah Sihanouk"
2009,0.133583108969735,2,9385.56353274123,0,0.111992799462133,0.155173418477337,"Preah Sihanouk"
2010,0.167270825806991,2,9385.56353274123,0,0.143753943487413,0.19078770812657,"Preah Sihanouk"
2011,0.0802301792667907,2,9385.56353274123,0,0.0586533532757076,0.101807005257874,"Preah Sihanouk"
2012,0.195158975440622,2,9385.56353274123,0,0.175255319658715,0.215062631222529,"Preah Sihanouk"
2013,0.0230627165968196,2,9385.56353274123,0,0.0137569593108733,0.0323684738827659,"Preah Sihanouk"
2014,0.0165169741617469,2,9385.56353274123,0,0.00611890973569323,0.0269150385878007,"Preah Sihanouk"
2015,0.0496356871989978,2,9385.56353274123,0,0.0324226040042551,0.0668487703937405,"Preah Sihanouk"
2016,0.0983362716376605,2,9385.56353274123,0,0.0773839967065012,0.11928854656882,"Preah Sihanouk"
2017,0.0516736494850342,2,9385.56353274123,0,0.0308168156750207,0.0725304832950476,"Preah Sihanouk"
2018,0.184077534812432,2,9385.56353274123,0,0.163945706469119,0.204209363155746,"Preah Sihanouk"
2019,0.114025936759804,2,9385.56353274123,0,0.102567875476848,0.12548399804276,"Preah Sihanouk"
2020,0.0749913554489535,2,9385.56353274123,0,0.0601204969727927,0.0898622139251144,"Preah Sihanouk"
1989,0.101499029438043,2,4206.25346264621,0,0,0.349400878119614,"Preah Vihear"
1990,0.0354871591413207,2,4206.25346264621,0,0,0.271619425998009,"Preah Vihear"
1991,0.0749393618367457,2,4206.25346264621,0,0,0.301523673629703,"Preah Vihear"
1992,1e-07,2,4206.25346264621,0,0,0.21413769521215,"Preah Vihear"
1993,0.113238943590175,2,4206.25346264621,0,0,0.313023646551435,"Preah Vihear"
1994,0.00333534904450938,2,4206.25346264621,0,0,0.192847498355447,"Preah Vihear"
1995,0.177206878262142,2,4206.25346264621,0,0,0.354605415654485,"Preah Vihear"
1996,0.116394329808785,2,4206.25346264621,0,0,0.279574844627499,"Preah Vihear"
1997,0.153854256738876,2,4206.25346264621,0,0.00312385395458101,0.30458465952317,"Preah Vihear"
1998,0.151965903004427,2,4206.25346264621,0,0.0121745958058463,0.291757210203008,"Preah Vihear"
1999,0.219490658903937,2,4206.25346264621,0,0.0911698899106122,0.347811427897261,"Preah Vihear"
2000,0.207945464770339,2,4206.25346264621,0,0.093188277884278,0.3227026516564,"Preah Vihear"
2001,0.254591328133142,2,4206.25346264621,0,0.153637060993219,0.355545595273065,"Preah Vihear"
2002,0.33553462995878,2,4206.25346264621,0,0.25944762125568,0.41162163866188,"Preah Vihear"
2003,0.135379893676985,2,4206.25346264621,0,0.0693860684342079,0.201373718919763,"Preah Vihear"
2004,0.297745024680077,2,4206.25346264621,0,0.233053935497522,0.362436113862632,"Preah Vihear"
2005,0.184045922002941,2,4206.25346264621,0,0.125964986969084,0.242126857036797,"Preah Vihear"
2006,0.293254730478997,2,4206.25346264621,0,0.240522190333346,0.345987270624648,"Preah Vihear"
2007,0.305486287032747,2,4206.25346264621,0,0.262706555558375,0.348266018507118,"Preah Vihear"
2008,0.190476440208641,2,4206.25346264621,0,0.156050610319657,0.224902270097624,"Preah Vihear"
2009,0.149904997354362,2,4206.25346264621,0,0.110576769284174,0.18923322542455,"Preah Vihear"
2010,0.205844906710986,2,4206.25346264621,0,0.168135952388024,0.243553861033949,"Preah Vihear"
2011,0.16179430681811,2,4206.25346264621,0,0.128251474081928,0.195337139554292,"Preah Vihear"
2012,0.272031559155385,2,4206.25346264621,0,0.245304842711286,0.298758275599485,"Preah Vihear"
2013,0.208229554422587,2,4206.25346264621,0,0.188446300959682,0.228012807885493,"Preah Vihear"
2014,0.0579433190764154,2,4206.25346264621,0,0.037087828937507,0.0787988092153238,"Preah Vihear"
2015,0.168697602339379,2,4206.25346264621,0,0.146159767704364,0.191235436974394,"Preah Vihear"
2016,0.16439287821332,2,4206.25346264621,0,0.145293929033952,0.183491827392689,"Preah Vihear"
2017,0.0480383508097678,2,4206.25346264621,0,0.0285539855025098,0.0675227161170259,"Preah Vihear"
2018,0.168273941219414,2,4206.25346264621,0,0.148476630811814,0.188071251627014,"Preah Vihear"
2019,0.167868984344171,2,4206.25346264621,0,0.15416343618886,0.181574532499482,"Preah Vihear"
2020,0.0834586716564366,2,4206.25346264621,0,0.0628842694012611,0.104033073911612,"Preah Vihear"
1985,0.0866741658780175,2,5002.71906737776,0,0,0.666070051386079,"Prey Veng"
1986,0.0062198815300537,2,5002.71906737776,0,0,0.556106174999936,"Prey Veng"
1987,1e-07,2,5002.71906737776,0,0,0.536491622064047,"Prey Veng"
1988,1e-07,2,5002.71906737776,0,0,0.482066157249268,"Prey Veng"
1989,0.130038545916222,2,5002.71906737776,0,0,0.551666684589959,"Prey Veng"
1990,0.262569983292506,2,5002.71906737776,0,0,0.633690600521058,"Prey Veng"
1991,0.699085919963463,2,5002.71906737776,0,0.414824103942173,0.983347735984753,"Prey Veng"
1992,0.498551377622676,2,5002.71906737776,0,0.29413231644584,0.702970438799511,"Prey Veng"
1993,0.533532117457215,2,5002.71906737776,0,0.376546977061643,0.690517257852787,"Prey Veng"
1994,0.498032483593292,2,5002.71906737776,0,0.377288836000682,0.618776131185902,"Prey Veng"
1995,0.447417698860115,2,5002.71906737776,0,0.35249187948267,0.542343518237561,"Prey Veng"
1996,0.325347234060308,2,5002.71906737776,0,0.24773537867574,0.402959089444875,"Prey Veng"
1997,0.275383996163234,2,5002.71906737776,0,0.208920577477687,0.341847414848781,"Prey Veng"
1998,0.26406724816891,2,5002.71906737776,0,0.206317471918938,0.321817024418883,"Prey Veng"
1999,0.267593411554295,2,5002.71906737776,0,0.217554437261324,0.317632385847265,"Prey Veng"
2000,0.250039729129293,2,5002.71906737776,0,0.206916879364375,0.293162578894211,"Prey Veng"
2001,0.257550355977502,2,5002.71906737776,0,0.221760608211166,0.293340103743838,"Prey Veng"
2002,0.174709460394428,2,5002.71906737776,0,0.148803307829173,0.200615612959684,"Prey Veng"
2003,0.242941531754335,2,5002.71906737776,0,0.218597944770853,0.267285118737818,"Prey Veng"
2004,0.22832213325197,2,5002.71906737776,0,0.208373713504259,0.248270552999681,"Prey Veng"
2005,0.270720330163115,2,5002.71906737776,0,0.249215421134396,0.292225239191834,"Prey Veng"
2006,0.245837490993375,2,5002.71906737776,0,0.228048460559941,0.263626521426809,"Prey Veng"
2007,0.201802554522956,2,5002.71906737776,0,0.188554617089253,0.21505049195666,"Prey Veng"
2008,0.273911628448544,2,5002.71906737776,0,0.254095881362525,0.293727375534563,"Prey Veng"
